ID RA Dec LHa E_LHa LPab E_Pab AHa E_AHa Ha/24um Ha/70um Ha/8um Ha/12um Ha/100um
1136 308.7236 60.1552 2.9329e+37 1.5391e+36 1.9163e+37 2.2144e+36 3.8533 0.2549 3.0401e-03 1.0346e-03 2.1332e-03 6.3801e-03 8.4794e-04
1137 308.7241 60.1556 3.8312e+37 2.0087e+36 1.553e+37 1.6584e+36 3.0993 0.2261 5.8642e-03 1.8692e-03 3.0154e-03 8.5759e-03 1.4443e-03
1138 308.7471 60.1744 9.5965e+36 5.0795e+35 1.6421e+36 1.8306e+35 1.7368 0.2169 3.3185e-02 5.5414e-03 4.0977e-03 1.5284e-02 3.9911e-03
1139 308.6819 60.1221 1.3151e+37 6.9325e+35 1.6955e+36 1.2771e+35 1.2895 0.0954 1.7833e-02 6.2857e-03 1.0868e-02 1.6989e-02 5.8672e-03
1140 308.6824 60.1226 6.1173e+37 3.1971e+36 8.7585e+36 4.6991e+35 1.4552 0.0269 3.9467e-02 1.1481e-02 1.2091e-02 3.4024e-02 1.1917e-02
1141 308.6829 60.123 6.6598e+37 3.4804e+36 1.8157e+37 9.566e+35 2.4727 0.0269 3.9848e-02 1.0215e-02 1.0447e-02 3.5500e-02 1.1112e-02
1142 308.6835 60.1234 2.512e+37 1.3157e+36 9.8035e+36 5.2364e+35 3.0393 0.0332 2.0706e-02 5.1018e-03 7.9122e-03 2.0274e-02 5.4483e-03
1143 308.7018 60.1384 2.9308e+37 1.538e+36 3.3642e+36 3.9617e+35 1.1062 0.2578 3.8960e-02 5.8590e-03 6.5386e-03 2.2986e-02 5.5620e-03
1144 308.7023 60.1388 3.2998e+37 1.7308e+36 6.3584e+36 5.8035e+35 1.9244 0.177 3.9711e-02 5.7193e-03 5.5279e-03 2.3464e-02 5.5899e-03
1145 308.7028 60.1392 3.562e+37 1.8679e+36 7.2523e+36 7.0205e+35 2.0115 0.1941 4.2200e-02 6.2220e-03 6.3563e-03 2.6706e-02 6.0382e-03
1146 308.7033 60.1396 2.8867e+37 1.5052e+36 3.089e+36 3.3496e+35 0.9952 0.219 3.6297e-02 5.8334e-03 8.4452e-03 2.5179e-02 5.3985e-03
1147 308.7196 60.1529 3.5773e+37 1.876e+36 8.14e+36 8.9463e+36 2.1871 1.0846 7.1006e-04 1.5675e-04 6.5545e-04 1.3044e-03 2.0291e-04
1148 308.7201 60.1533 5.1716e+37 2.7098e+36 2.0887e+37 8.9224e+36 3.0935 0.8329 1.0436e-03 2.1703e-04 8.6863e-04 1.8439e-03 2.9137e-04
1149 308.7206 60.1537 9.7599e+37 5.1108e+36 3.3067e+37 5.5382e+36 2.816 0.3969 1.7703e-03 3.7776e-04 1.7200e-03 3.3614e-03 4.9892e-04
1150 308.7211 60.1541 1.2323e+38 6.4526e+36 2.5543e+37 3.9501e+36 2.0396 0.3642 2.5033e-03 5.9773e-04 3.1772e-03 5.3935e-03 7.3577e-04
1151 308.7217 60.1546 6.237e+37 3.2673e+36 9.8629e+36 1.7793e+36 1.6122 0.4253 1.8526e-03 5.3001e-04 2.8169e-03 4.6949e-03 5.7875e-04
1152 308.7222 60.155 1.644e+37 8.6625e+35 6.0356e+36 7.7444e+35 2.9428 0.2816 1.0105e-03 3.5235e-04 1.4788e-03 2.6904e-03 3.3174e-04
1153 308.7227 60.1554 2.6464e+37 1.3894e+36 1.3481e+37 1.3276e+36 3.4603 0.2014 2.0027e-03 7.9784e-04 1.9267e-03 4.8765e-03 6.5303e-04
1154 308.7232 60.1559 3.6827e+37 1.931e+36 1.2281e+37 1.1442e+36 2.791 0.1852 4.1833e-03 1.6796e-03 2.8260e-03 7.4202e-03 1.2531e-03
1155 308.6816 60.1228 4.5341e+37 2.3705e+36 3.6916e+36 2.1566e+35 0.5636 0.046 3.6853e-02 1.1509e-02 8.2148e-03 2.6835e-02 1.0603e-02
1156 308.6821 60.1233 4.5651e+37 2.3867e+36 8.2171e+36 4.4216e+35 1.8168 0.029 3.4756e-02 9.3365e-03 8.2783e-03 2.6453e-02 9.2458e-03
1157 308.6936 60.1326 1.4247e+37 7.5212e+35 2.0734e+36 2.1095e+35 1.4811 0.2068 3.2792e-02 7.5424e-03 7.5816e-03 2.2672e-02 5.1806e-03
1158 308.7004 60.1382 1.9638e+37 1.0278e+36 1.2614e+36 2.7649e+35 0.189 0.5836 3.2205e-02 5.3686e-03 6.1509e-03 1.9275e-02 4.7153e-03
1159 308.7009 60.1386 3.0684e+37 1.609e+36 3.5322e+36 3.8117e+35 1.1106 0.2245 4.0470e-02 6.1532e-03 6.4156e-03 2.3138e-02 5.7114e-03
1160 308.7014 60.139 3.7174e+37 1.9492e+36 6.9627e+36 6.8079e+35 1.8796 0.1972 4.4100e-02 6.4526e-03 6.1262e-03 2.6061e-02 6.1779e-03
1161 308.702 60.1395 3.5033e+37 1.8372e+36 5.4765e+36 5.3251e+35 1.5941 0.1934 4.1801e-02 6.2959e-03 6.7016e-03 2.6264e-02 5.9904e-03
1162 308.7025 60.1399 2.1098e+37 1.1091e+36 1.3684e+36 1.8927e+35 0.2044 0.2633 2.9241e-02 4.8581e-03 7.5005e-03 2.0572e-02 4.3895e-03
1163 308.7182 60.1527 3.2923e+37 1.727e+36 2.3524e+37 9.8887e+36 3.9947 2.6979 6.1278e-04 1.3818e-04 4.7992e-04 1.1837e-03 1.8043e-04
1164 308.7187 60.1531 8.228e+37 4.3092e+36 4.8757e+37 2.6727e+37 3.6991 0.9299 1.2883e-03 2.5485e-04 6.7863e-04 2.2005e-03 3.6211e-04
1165 308.7192 60.1536 1.2427e+38 6.5065e+36 8.045e+37 3.0393e+37 3.8389 1.4316 1.7639e-03 3.2944e-04 7.9576e-04 3.0315e-03 4.8544e-04
1166 308.7197 60.154 1.0981e+38 5.7501e+36 5.2979e+37 1.3065e+37 3.3743 0.6338 1.6055e-03 3.1055e-04 9.6005e-04 2.7928e-03 4.4971e-04
1167 308.7203 60.1544 8.6543e+37 4.5323e+36 2.1853e+37 5.148e+36 2.3516 0.5803 1.5443e-03 3.4050e-04 1.6301e-03 3.0896e-03 4.5542e-04
1168 308.7208 60.1548 4.1572e+37 2.1792e+36 1.0027e+37 2.2409e+36 2.279 0.5622 1.1811e-03 3.2457e-04 1.8716e-03 2.7816e-03 3.7813e-04
1169 308.7224 60.1561 2.008e+37 1.0561e+36 7.1224e+36 7.1129e+35 2.8883 0.2073 2.0111e-03 1.0562e-03 2.0306e-03 4.1141e-03 7.1486e-04
1170 308.7229 60.1565 1.583e+37 8.3451e+35 3.6201e+36 4.4903e+35 2.195 0.2948 2.7391e-03 1.3347e-03 2.2472e-03 3.8198e-03 8.5543e-04
1171 308.7271 60.16 2.451e+37 1.3038e+36 5.7973e+36 5.0081e+35 2.2482 0.167 2.0038e-02 5.1472e-03 5.5640e-03 1.6695e-02 3.9056e-03
1172 308.7407 60.1711 1.232e+37 6.5203e+35 1.4563e+36 1.6576e+35 1.1525 0.2412 3.6977e-02 6.0513e-03 5.5932e-03 1.7460e-02 4.5798e-03
1173 308.6791 60.1218 7.7491e+36 4.1505e+35 1.4702e+36 1.1945e+35 1.8999 0.1109 2.9414e-02 1.3834e-02 1.2028e-02 2.1336e-02 8.0491e-03
1174 308.6797 60.1222 4.5201e+36 2.5302e+35 2.1269e+36 1.449e+35 3.3348 0.0863 1.9130e-02 9.2866e-03 4.4740e-03 1.2611e-02 5.5733e-03
1175 308.6927 60.1329 1.8587e+37 9.7818e+35 3.1374e+36 3.0008e+35 1.7153 0.1893 4.1749e-02 9.4467e-03 7.9616e-03 2.7067e-02 6.3844e-03
1176 308.6933 60.1333 1.6237e+37 8.5573e+35 2.7536e+36 2.5479e+35 1.7227 0.1789 3.6184e-02 7.7227e-03 7.0610e-03 2.3399e-02 5.3922e-03
1177 308.7006 60.1393 1.3042e+37 6.8875e+35 1.6887e+36 2.2056e+35 1.2965 0.2847 2.2332e-02 3.4655e-03 4.1769e-03 1.3385e-02 3.1260e-03
1178 308.7173 60.153 2.8445e+37 1.4929e+36 4.673e+37 1.1756e+37 5.3099 0.6443 6.0260e-04 1.3108e-04 3.8105e-04 1.1385e-03 1.7822e-04
1179 308.7178 60.1534 1.1559e+38 6.0526e+36 1.6244e+38 4.3419e+37 5.0632 0.7289 1.5889e-03 3.0165e-04 5.6615e-04 2.6967e-03 4.4885e-04
1180 308.7184 60.1538 1.9971e+38 1.0455e+37 2.585e+38 6.0656e+37 4.9333 0.6241 2.3451e-03 4.2159e-04 6.7557e-04 3.7671e-03 6.5045e-04
1181 308.7189 60.1542 1.1458e+38 5.9994e+36 1.0099e+38 2.2796e+37 4.3263 0.545 1.5353e-03 2.8760e-04 6.0911e-04 2.6414e-03 4.3464e-04
1182 308.7194 60.1547 2.4579e+37 1.2909e+36 2.0686e+37 6.9006e+36 4.2532 0.9038 6.7825e-04 1.4641e-04 5.5258e-04 1.3215e-03 2.0356e-04
1183 308.7199 60.1551 5.395e+35 9.0827e+34 5.9797e+36 2.7895e+36 8.3257 1.1191 4.2063e-04 1.1616e-04 6.3963e-04 9.6610e-04 1.3897e-04
1184 308.7257 60.1598 2.6227e+37 1.3971e+36 6.4642e+36 6.0882e+35 2.3133 0.1918 1.8111e-02 4.5139e-03 4.7463e-03 1.5701e-02 3.5831e-03
1185 308.7262 60.1602 2.9052e+37 1.5275e+36 4.3387e+36 3.7885e+35 1.5219 0.1653 2.2358e-02 5.6949e-03 6.0923e-03 1.8407e-02 4.4075e-03
1186 308.7393 60.1709 1.0365e+37 5.5075e+35 1.2042e+36 1.926e+35 1.1252 0.3711 3.4530e-02 5.6702e-03 5.5717e-03 1.6291e-02 4.2560e-03
1187 308.7398 60.1713 1.0821e+37 5.7438e+35 1.6223e+36 1.7575e+35 1.528 0.2257 3.4851e-02 5.6758e-03 5.6041e-03 1.6757e-02 4.3247e-03
1188 308.6788 60.1225 7.7403e+36 4.1461e+35 1.6653e+36 1.2657e+35 2.0986 0.099 2.6326e-02 1.2318e-02 4.2151e-03 1.4237e-02 6.6508e-03
1189 308.684 60.1268 1.2422e+37 6.6454e+35 2.6462e+36 2.6887e+35 2.083 0.2118 4.9992e-02 1.0561e-02 8.0782e-03 2.5507e-02 6.8137e-03
1190 308.6924 60.1336 1.1413e+37 6.05e+35 2.3688e+36 2.2856e+35 2.0419 0.1913 3.0038e-02 6.5581e-03 5.2632e-03 1.8080e-02 4.3681e-03
1191 308.717 60.1536 8.3962e+37 4.3972e+36 1.7842e+38 3.092e+37 5.7165 0.4088 1.2191e-03 2.3787e-04 4.1256e-04 2.1166e-03 3.5247e-04
1192 308.7175 60.1541 1.633e+38 8.5494e+36 3.2892e+38 5.2555e+37 5.6319 0.387 1.9350e-03 3.5814e-04 5.1766e-04 3.2123e-03 5.5209e-04
1193 308.718 60.1545 8.7523e+37 4.5836e+36 1.4787e+38 2.4795e+37 5.3542 0.3915 1.2407e-03 2.4027e-04 4.4962e-04 2.1516e-03 3.6265e-04
1194 308.7186 60.1549 8.6547e+36 4.6255e+35 3.7167e+37 8.9449e+36 6.8279 0.5856 4.0756e-04 9.1694e-05 2.9031e-04 7.7510e-04 1.2695e-04
1195 308.7385 60.1711 1.0229e+37 5.4372e+35 9.5226e+35 1.5452e+35 0.7753 0.3736 3.3559e-02 5.5728e-03 5.4413e-03 1.6247e-02 4.1686e-03
1196 308.7156 60.1535 1.23e+37 6.51e+35 2.744e+37 4.4056e+36 5.7932 0.3441 4.8467e-04 1.1981e-04 3.9993e-04 9.9821e-04 1.5288e-04
1197 308.7161 60.1539 4.4887e+37 2.3526e+36 9.956e+37 1.3607e+37 5.7841 0.303 8.2904e-04 1.7733e-04 3.8794e-04 1.4975e-03 2.5051e-04
1198 308.7166 60.1543 8.206e+37 4.2977e+36 1.6942e+38 2.4012e+37 5.6709 0.3247 1.1884e-03 2.4094e-04 4.5826e-04 2.0905e-03 3.5541e-04
1199 308.7172 60.1548 5.0184e+37 2.6297e+36 9.2507e+37 1.6636e+37 5.4918 0.4193 8.3662e-04 1.7778e-04 4.2474e-04 1.5145e-03 2.5624e-04
1200 308.7142 60.1533 2.3864e+37 1.2536e+36 1.1249e+37 1.6464e+36 3.3376 0.3485 9.1157e-04 3.2497e-04 1.2565e-03 2.1070e-03 3.1792e-04
1201 308.7147 60.1537 2.6226e+37 1.3769e+36 2.0128e+37 2.5044e+36 4.1076 0.2645 8.1688e-04 2.3373e-04 8.7980e-04 1.7944e-03 2.7060e-04
1202 308.7153 60.1542 2.2715e+37 1.1936e+36 3.7914e+37 4.6633e+36 5.335 0.2621 6.4470e-04 1.5869e-04 5.1719e-04 1.3186e-03 2.0522e-04
1203 308.7158 60.1546 1.9417e+37 1.0215e+36 4.6469e+37 6.5532e+36 5.9042 0.3096 5.6244e-04 1.3077e-04 4.1630e-04 1.1000e-03 1.7734e-04
1204 308.7163 60.155 7.2472e+36 3.904e+35 3.1262e+37 5.8812e+36 6.8349 0.4382 3.9704e-04 9.6508e-05 3.6807e-04 7.7092e-04 1.2831e-04
1205 308.7205 60.1584 4.3495e+37 2.2798e+36 1.5505e+37 1.5408e+36 2.8962 0.2009 1.6380e-02 3.2680e-03 5.9083e-03 1.5106e-02 3.1305e-03
1206 308.721 60.1589 2.6542e+37 1.3935e+36 4.6478e+36 4.8949e+35 1.7733 0.2063 1.2435e-02 2.5682e-03 5.3692e-03 1.2204e-02 2.3703e-03
1207 308.7216 60.1593 1.8598e+37 9.7874e+35 4.9533e+36 4.5122e+35 2.4358 0.1747 1.0889e-02 2.5613e-03 4.6502e-03 1.1480e-02 2.2009e-03
1208 308.7221 60.1597 2.1884e+37 1.1502e+36 6.2894e+36 5.9706e+35 2.556 0.1877 1.3430e-02 3.5673e-03 4.7277e-03 1.4539e-02 2.8607e-03
1209 308.7226 60.1601 2.0015e+37 1.0526e+36 5.0533e+36 4.8693e+35 2.3513 0.1931 1.4812e-02 4.1362e-03 4.9049e-03 1.5227e-02 3.1876e-03
1210 308.7231 60.1606 1.3431e+37 7.0974e+35 2.1876e+36 2.9871e+35 1.6589 0.3308 1.3908e-02 3.8707e-03 5.0450e-03 1.2937e-02 2.9004e-03
1211 308.7134 60.1536 2.426e+37 1.2743e+36 9.8185e+36 1.1268e+36 3.0967 0.2495 1.3327e-03 5.6734e-04 1.6797e-03 3.2911e-03 4.8361e-04
1212 308.7139 60.154 3.136e+37 1.6453e+36 1.386e+37 1.319e+36 3.2359 0.1901 1.2734e-03 4.3040e-04 1.6105e-03 3.1670e-03 4.4071e-04
1213 308.7144 60.1544 2.0607e+37 1.0835e+36 1.3301e+37 1.4804e+36 3.8341 0.2264 8.2912e-04 2.3858e-04 1.0568e-03 1.9035e-03 2.7638e-04
1214 308.7149 60.1549 2.6815e+36 1.658e+35 1.1874e+37 1.2234e+36 6.8764 0.2209 4.4428e-04 1.1966e-04 5.8649e-04 9.5656e-04 1.4576e-04
1215 308.717 60.1566 8.7385e+36 4.6686e+35 4.5009e+36 1.2827e+36 3.4776 0.9147 1.1975e-03 6.5337e-04 1.8594e-03 2.8712e-03 4.6426e-04
1216 308.7191 60.1583 1.5605e+37 8.2279e+35 5.8653e+36 5.0871e+35 2.9799 0.1636 8.4294e-03 1.8320e-03 3.5295e-03 8.0253e-03 1.6905e-03
1217 308.7196 60.1587 3.3914e+37 1.7787e+36 1.1074e+37 1.0232e+36 2.7576 0.1801 1.4175e-02 2.8052e-03 5.2792e-03 1.3600e-02 2.6661e-03
1218 308.7202 60.1591 1.984e+37 1.0435e+36 3.9672e+36 4.4455e+35 1.983 0.2288 1.0591e-02 2.2631e-03 4.9942e-03 1.1208e-02 2.0695e-03
1219 308.7207 60.1596 9.7465e+36 5.1882e+35 2.7465e+36 2.8453e+35 2.5248 0.2119 8.0520e-03 2.0058e-03 4.1028e-03 9.2351e-03 1.6968e-03
1220 308.7212 60.16 1.3555e+37 7.1615e+35 2.8206e+36 2.8755e+35 2.0459 0.2114 9.8909e-03 2.8527e-03 4.4432e-03 1.1656e-02 2.2159e-03
1221 308.7217 60.1604 1.5605e+37 8.2276e+35 2.0073e+36 3.2568e+35 1.2861 0.4253 1.2708e-02 3.9391e-03 5.3455e-03 1.4179e-02 2.8824e-03
1222 308.7223 60.1608 9.3155e+36 4.9658e+35 5.3713e+35 2.0423e+35 0.0185 1.1415 1.2167e-02 3.7413e-03 5.1763e-03 1.2110e-02 2.6433e-03
1223 308.7259 60.1638 2.3671e+37 1.2435e+36 5.1397e+36 5.0161e+35 2.1131 0.1944 4.2830e-02 1.0923e-02 9.0295e-03 2.8463e-02 7.9048e-03
1224 308.7265 60.1642 2.0705e+37 1.0886e+36 2.7691e+36 2.5584e+35 1.3476 0.1778 3.7645e-02 1.0676e-02 9.4985e-03 2.6182e-02 7.0808e-03
1225 308.7469 60.1809 1.6326e+37 8.5794e+35 1.0601e+36 1.0611e+35 0.2061 0.1501 2.6181e-02 4.1230e-03 7.9235e-03 1.8662e-02 4.0692e-03
1226 308.7125 60.1538 1.6031e+37 8.4502e+35 4.2694e+36 6.4868e+35 2.4356 0.3347 1.5652e-03 7.5801e-04 1.7279e-03 3.6282e-03 5.7117e-04
1227 308.713 60.1543 2.4428e+37 1.283e+36 7.5178e+36 9.0962e+35 2.6641 0.2601 1.6915e-03 6.5022e-04 2.1540e-03 4.4509e-03 5.9087e-04
1228 308.7136 60.1547 2.0485e+37 1.0772e+36 6.6327e+36 8.3681e+35 2.7443 0.259 1.2925e-03 4.1847e-04 1.9037e-03 3.4385e-03 4.3229e-04
1229 308.7141 60.1551 5.221e+36 2.8788e+35 6.0715e+36 1.0577e+36 4.7641 0.4127 7.6971e-04 2.2936e-04 1.1906e-03 1.8397e-03 2.5011e-04
1230 308.7162 60.1568 5.692e+36 3.115e+35 2.6112e+36 3.8689e+35 3.2947 0.3463 1.8933e-03 8.7016e-04 2.3307e-03 3.4574e-03 6.0800e-04
1231 308.7167 60.1573 1.1515e+37 6.103e+35 6.8526e+35 1.4018e+35 0.0684 0.4364 3.3972e-03 1.5885e-03 3.3999e-03 5.1811e-03 1.0103e-03
1232 308.7172 60.1577 1.0928e+37 5.7992e+35 1.4309e+36 2.7121e+35 1.314 0.5896 5.3742e-03 1.9511e-03 3.9155e-03 6.3220e-03 1.3582e-03
1233 308.7177 60.1581 5.6553e+36 3.0966e+35 5e+35 2.0775e+35 0.6937 1.4232 5.9732e-03 1.5598e-03 3.4168e-03 5.9512e-03 1.2566e-03
1234 308.7183 60.1585 3.3923e+36 1.9858e+35 5.3198e+35 1.6384e+35 1.599 1.1008 5.7812e-03 1.2665e-03 2.9860e-03 5.6694e-03 1.1087e-03
1235 308.7188 60.159 6.4027e+36 3.4741e+35 1.7549e+36 1.9817e+35 2.481 0.2331 6.4652e-03 1.4092e-03 3.4605e-03 6.8764e-03 1.2521e-03
1236 308.7193 60.1594 4.7109e+36 2.6252e+35 1.2957e+36 2.6025e+35 2.4865 0.5599 6.2107e-03 1.5072e-03 4.0382e-03 7.3076e-03 1.2912e-03
1237 308.7122 60.1545 1.1588e+37 6.1407e+35 9.4221e+35 5.2601e+35 0.5615 1.2825 1.8485e-03 7.1766e-04 2.2355e-03 4.9221e-03 6.0254e-04
1238 308.7127 60.155 1.316e+37 6.957e+35 1.5941e+36 5.2608e+35 1.191 1.0651 1.7053e-03 5.5979e-04 2.3730e-03 4.3653e-03 5.2591e-04
1239 308.7132 60.1554 6.3481e+36 3.4464e+35 1.4135e+36 7.8774e+35 2.1528 1.0887 1.2835e-03 3.8165e-04 1.7207e-03 3.0084e-03 3.7562e-04
1240 308.7274 60.1669 1.1342e+37 6.0064e+35 1.3134e+36 1.5805e+35 1.12 0.2625 2.4652e-02 5.8783e-03 4.9116e-03 1.3094e-02 3.3419e-03
1241 308.7145 60.1573 2.3953e+37 1.2583e+36 2.6643e+36 3.2849e+35 1.0563 0.2543 9.2914e-03 2.1157e-03 3.8929e-03 8.5395e-03 1.6128e-03
1242 308.715 60.1578 3.1307e+37 1.6424e+36 1.8985e+36 2.1335e+35 0.0981 0.2344 1.3128e-02 2.8144e-03 5.3990e-03 1.1207e-02 2.1944e-03
1243 308.6906 60.1388 2.2297e+37 1.1686e+36 3.4793e+36 2.0559e+35 1.5912 0.0499 3.4289e-02 7.5880e-03 8.0568e-03 2.8288e-02 6.7205e-03
1244 308.6911 60.1393 1.7587e+37 9.7819e+35 2.0858e+36 1.7446e+35 1.1578 0.1658 3.0746e-02 6.5336e-03 6.8792e-03 2.2628e-02 5.3070e-03
1245 308.7131 60.1572 3.0194e+37 1.5843e+36 3.6729e+36 3.4978e+35 1.1978 0.1848 1.3616e-02 2.4789e-03 4.0850e-03 1.0654e-02 1.9199e-03
1246 308.7136 60.1576 4.417e+37 2.3151e+36 8.239e+36 7.1262e+35 1.8731 0.1605 1.9268e-02 3.3594e-03 4.7200e-03 1.4194e-02 2.7103e-03
1247 308.7141 60.158 2.5328e+37 1.33e+36 2.615e+36 2.8828e+35 0.9387 0.191 1.4069e-02 2.4832e-03 3.8505e-03 1.0959e-02 2.0764e-03
1248 308.7162 60.1597 3.0455e+35 8.7573e+34 5.759e+36 7.0459e+35 9.1696 0.7132 4.1149e-03 9.6465e-04 2.0986e-03 5.0036e-03 8.4213e-04
1249 308.7194 60.1623 3.4571e+37 1.8131e+36 5.2606e+36 5.018e+35 1.5514 0.1882 2.7628e-02 8.0547e-03 1.2053e-02 2.6506e-02 5.4893e-03
1250 308.7199 60.1627 2.5422e+37 1.3349e+36 2.6571e+36 2.1912e+35 0.9581 0.1477 2.5438e-02 6.5906e-03 8.7161e-03 2.0266e-02 4.5300e-03
1251 308.7204 60.1632 1.1965e+37 6.3365e+35 2.5186e+36 2.4984e+35 2.064 0.1997 1.5185e-02 3.7122e-03 4.3188e-03 1.0533e-02 2.5198e-03
1252 308.6897 60.1391 2.5302e+37 1.3252e+36 2.9374e+36 1.804e+35 1.124 0.0569 3.5171e-02 7.8128e-03 9.6140e-03 3.0298e-02 7.0466e-03
1253 308.6902 60.1395 1.9487e+37 1.0223e+36 1.6128e+36 1.2461e+35 0.5894 0.0994 3.1792e-02 6.8756e-03 8.5907e-03 2.4510e-02 5.6709e-03
1254 308.7122 60.1574 3.2716e+37 1.7161e+36 5.273e+36 4.8176e+35 1.6423 0.176 1.9355e-02 3.0724e-03 4.6637e-03 1.3126e-02 2.4240e-03
1255 308.7127 60.1579 4.7002e+37 2.4632e+36 9.8442e+36 9.1451e+35 2.0561 0.18 2.4143e-02 3.8562e-03 5.0164e-03 1.7266e-02 3.2432e-03
1256 308.7133 60.1583 1.9945e+37 1.049e+36 5.0452e+36 4.5335e+35 2.3543 0.1712 1.3422e-02 2.2828e-03 3.1613e-03 1.0810e-02 1.9838e-03
1257 308.7154 60.16 8.9885e+36 5.7038e+35 7.353e+36 7.8249e+35 4.2084 0.2518 5.5264e-03 1.1633e-03 2.1505e-03 6.1910e-03 1.0896e-03
1258 308.7159 60.1604 4.6401e+36 4.2448e+35 8.8395e+35 3.6273e+35 1.9064 0.861 4.4696e-03 1.0024e-03 2.4611e-03 5.3053e-03 9.1982e-04
1259 308.7185 60.1626 4.0665e+37 2.1318e+36 6.1212e+36 5.6417e+35 1.5343 0.178 2.8375e-02 7.8475e-03 1.1284e-02 2.7667e-02 5.5301e-03
1260 308.719 60.163 2.5502e+37 1.3391e+36 2.9293e+36 2.7606e+35 1.1073 0.1835 2.3407e-02 6.0884e-03 7.9302e-03 1.9383e-02 4.2193e-03
1261 308.6868 60.1376 2.7433e+37 1.4823e+36 7.2831e+36 6.8099e+35 2.4308 0.1948 2.8989e-02 7.1062e-03 8.6642e-03 3.1984e-02 8.1192e-03
1262 308.6873 60.1381 3.3724e+37 1.8473e+36 5.4666e+36 4.804e+35 1.6513 0.1817 3.4128e-02 7.7759e-03 1.1024e-02 3.5653e-02 9.0161e-03
1263 308.6878 60.1385 1.4385e+37 7.5719e+35 1.1785e+36 1.0969e+35 0.5733 0.1353 1.9693e-02 4.4445e-03 8.2918e-03 1.9748e-02 4.8235e-03
1264 308.6883 60.1389 9.3198e+36 4.9547e+35 1.0782e+36 1.0664e+35 1.1185 0.1484 1.7496e-02 4.0049e-03 6.2848e-03 1.6514e-02 3.9152e-03
1265 308.6889 60.1393 1.5509e+37 8.1554e+35 1.6544e+36 1.2616e+35 0.9904 0.0973 2.4232e-02 5.5468e-03 7.1950e-03 2.0929e-02 4.8939e-03
1266 308.6894 60.1398 1.3197e+37 6.956e+35 1.2359e+36 1.1152e+35 0.7848 0.1293 2.2862e-02 5.1522e-03 6.9761e-03 1.8123e-02 4.1631e-03
1267 308.7114 60.1577 1.5644e+37 8.2486e+35 1.6895e+36 2.4488e+35 1.0098 0.3695 1.3953e-02 2.2489e-03 3.9794e-03 9.5774e-03 1.8129e-03
1268 308.7119 60.1581 1.955e+37 1.0284e+36 2.3935e+36 2.3501e+35 1.208 0.1995 1.4990e-02 2.5041e-03 4.0040e-03 1.1400e-02 2.1470e-03
1269 308.7124 60.1586 7.7866e+36 4.1799e+35 1.7706e+36 2.1162e+35 2.186 0.2648 9.6615e-03 1.7382e-03 2.7703e-03 8.5273e-03 1.5247e-03
1270 308.714 60.1598 1.42e+37 9.5062e+35 6.4901e+36 6.7305e+35 3.2888 0.2436 7.3256e-03 1.4212e-03 2.1328e-03 7.7629e-03 1.3683e-03
1271 308.7145 60.1603 3.3549e+37 1.9492e+36 1.3071e+37 1.1048e+36 3.0367 0.1852 1.0573e-02 2.0492e-03 2.9424e-03 1.1397e-02 2.0200e-03
1272 308.715 60.1607 2.4577e+37 1.7125e+36 7.4067e+36 6.9175e+35 2.631 0.232 9.0879e-03 1.8207e-03 2.9896e-03 9.8093e-03 1.7768e-03
1273 308.6864 60.1383 2.2003e+37 1.2756e+36 1.5553e+36 1.547e+35 0.3403 0.1946 2.4592e-02 5.8627e-03 8.4836e-03 2.4885e-02 6.2287e-03
1274 308.687 60.1388 1.3476e+37 7.1005e+35 1.1443e+36 1.0863e+35 0.6299 0.1394 1.8396e-02 4.3483e-03 6.1956e-03 1.7815e-02 4.3553e-03
1275 308.6875 60.1392 6.6012e+36 3.5674e+35 9.2777e+35 1.0239e+35 1.4259 0.173 1.5063e-02 3.6218e-03 4.3224e-03 1.3804e-02 3.2966e-03
1276 308.7131 60.1601 3.714e+37 2.128e+36 8.802e+36 7.1158e+35 2.2514 0.1727 1.2701e-02 2.4517e-03 3.5659e-03 1.3442e-02 2.3822e-03
1277 308.7136 60.1605 6.465e+37 3.4984e+36 2.5273e+37 2.3418e+36 3.042 0.1936 1.7762e-02 3.3297e-03 3.9756e-03 1.8273e-02 3.3492e-03
1278 308.7142 60.1609 5.0472e+37 2.7475e+36 1.7365e+37 1.5268e+36 2.8402 0.1812 1.5373e-02 2.9075e-03 3.6351e-03 1.5764e-02 2.9175e-03
1279 308.7147 60.1614 1.921e+37 1.294e+36 7.5378e+36 6.5685e+35 3.0478 0.2192 9.8687e-03 1.9533e-03 2.7911e-03 1.0290e-02 1.8904e-03
1280 308.7152 60.1618 1.6533e+37 1.443e+36 7.2933e+36 5.8794e+35 3.2329 0.2443 1.0544e-02 2.2311e-03 3.2902e-03 1.0820e-02 2.0358e-03
1281 308.7157 60.1622 1.3928e+37 9.0641e+35 4.3165e+36 3.3159e+35 2.6751 0.1788 1.1064e-02 2.5053e-03 3.9059e-03 1.1253e-02 2.1390e-03
1282 308.7117 60.1599 1.4786e+37 1.1479e+36 2.3764e+36 2.4442e+35 1.6378 0.274 9.4104e-03 2.0259e-03 4.8885e-03 1.0481e-02 1.7991e-03
1283 308.7123 60.1604 3.3292e+37 2.0127e+36 7.3347e+36 5.847e+35 2.1361 0.1798 1.3563e-02 2.7234e-03 4.9111e-03 1.4767e-02 2.5782e-03
