ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star,L_Edd,Mass_old,Mass_new,Mass_g,Momentum
1177,308.7006,60.1393,1.3042e+37,6.8875e+35,1.6887e+36,2.2056e+35,1.2965,0.2847,0.022331999999999998,0.0034655000000000003,0.0041769,0.013385,0.0031260000000000003,1177,308.7006,60.1393,620.8212290847598,351.0285070618399,2.005194876991546,2.412147697582624,1.8013812154696133e+39,701.8182069470412,4742622745.919574,146988.4615400257,328.22907673659216,50772.03849101381,1.0499441376406466
1178,308.7173,60.153,2.8445000000000003e+37,1.4929e+36,4.673e+37,1.1756000000000001e+37,5.3099,0.6443,0.0006026,0.00013108,0.00038105,0.0011385,0.00017822,1178,308.7173,60.153,621.3245272692238,543.327386740714,32.46744664593668,0.1469069488863707,3.928867403314918e+39,11363.606326077841,49145174798.750305,2379988.143486176,715.877632860939,207940.1829413299,1.3240868916272301
1179,308.7178,60.1534,1.1559e+38,6.052600000000001e+36,1.6244000000000005e+38,4.341900000000002e+37,5.0632,0.7289,0.0015889,0.00030165,0.00056615,0.0026967,0.00044885,1179,308.7178,60.1534,621.2772356511347,548.9802431894008,87.9129898523109,0.09280754421400077,1.5965469613259668e+40,30769.546448308814,126937492334.81651,6444358.738419792,2909.062948932885,198279.2019187822,1.316030112947531
1180,308.7184,60.1538,1.9971e+38,1.0455000000000001e+37,2.585e+38,6.065600000000001e+37,4.9333,0.6241,0.0023451,0.00042159,0.00067557,0.0037671,0.00065045,1180,308.7184,60.1538,620.7203076038829,554.944298020603,128.31438351072978,0.061576596951329325,2.758425414364641e+40,44910.03422875542,184023289101.42017,9405935.57370161,5026.117843510568,193192.20785786226,1.311932011806949
1181,308.7189,60.1542,1.1458000000000001e+38,5.999400000000002e+36,1.0099e+38,2.2796e+37,4.3263,0.545,0.0015353,0.00028760000000000005,0.00060911,0.0026414000000000003,0.00043464,1181,308.7189,60.1542,620.6731721355168,560.5971173897382,69.80046323862285,0.09531468055031342,1.5825966850828729e+40,24430.162133518,102298289571.64803,5116641.19231118,2883.644196632321,169421.57356241654,1.2996481754614353
1182,308.7194,60.1547,2.4579e+37,1.2909000000000001e+36,2.0686000000000001e+37,6.9006e+36,4.2532,0.9038,0.00067825,0.00014641,0.00055258,0.0013215,0.00020356,1182,308.7194,60.1547,621.2514703646549,567.2740942005815,23.685392702244204,0.16815138728956494,3.394889502762431e+39,8289.88744578547,37058815342.07409,1736229.9665843926,618.5816958371951,166558.91562667175,1.291115940503208
1183,308.7199,60.1551,5.395e+35,9.0827e+34,5.9797e+36,2.7895e+36,8.3257,1.1191,0.00042063,0.00011616,0.00063963,0.0009661,0.00013897,1183,308.7199,60.1551,621.2044902414627,572.926871684491,13.254512411057371,0.23101759067512265,7.451657458563535e+37,4639.07934387008,24128029426.743416,971606.5057414935,13.577640461538985,326041.46615089366,1.3519623264148806
1184,308.7257,60.1598,2.6227e+37,1.3971e+36,6.464200000000001e+36,6.0882e+35,2.3133,0.1918,0.018111000000000002,0.0045138999999999995,0.0047463,0.015701,0.0035830999999999997,1184,308.7257,60.1598,621.0401884000235,639.112202769178,3.1300891251009637,1.0078539640517463,3.6225138121546956e+39,1095.5311937853376,6758682946.990159,229447.51667829818,660.0570461256403,90590.78799943095,1.1927781493239529
1185,308.7262,60.1602,2.9052000000000003e+37,1.5275e+36,4.3387e+36,3.7885e+35,1.5219,0.1653,0.022358000000000003,0.0056949,0.0060923,0.018407,0.0044075,1185,308.7262,60.1602,620.994142762802,644.7647433486427,2.8182082482231468,1.0747453078392206,4.0127071823204433e+39,986.3728868781012,6152312722.913979,206585.45434109322,731.1540513227633,59598.89346662084,1.0905872146646292
1186,308.7393,60.1709,1.0365e+37,5.5075e+35,1.2042e+36,1.926e+35,1.1252,0.3711,0.03453,0.0056702,0.0055717,0.016291,0.004256,1186,308.7393,60.1709,621.1905128679875,795.1074596820697,1.5335598469321918,2.8570190801544415,1.4316298342541436e+39,536.7459464262671,3901280569.868967,112415.80814245742,260.8567995993542,44063.78535294156,1.0099477653090245
1187,308.7398,60.1713,1.0821e+37,5.7438e+35,1.6223e+36,1.7575e+35,1.528,0.2257,0.034851,0.0056758,0.005604100000000001,0.016756999999999998,0.0043247,1187,308.7398,60.1713,621.1464915538999,800.7594845151791,1.42726960847382,2.924041665962238,1.4946132596685082e+39,499.544362965837,3777611394.5047956,104624.32672237778,272.33298875683664,59837.774634993526,1.0962058527931022
1188,308.6788,60.1225,7.7403e+36,4.1461e+35,1.6653000000000005e+36,1.2657e+35,2.0986,0.099,0.026326,0.012318,0.0042151,0.014237,0.006650799999999999,1188,308.6788,60.1225,627.0617833324328,111.07534750616868,11.899659000826304,5.246415881801045,1.0691022099447518e+39,4164.880650289208,20636237425.83562,872290.5636017902,194.80076082381885,82182.95408965799,1.162912400731743
1189,308.684,60.1268,1.2422000000000001e+37,6.6454e+35,2.6462000000000002e+36,2.6887e+35,2.083,0.2118,0.049992,0.010561,0.008078199999999999,0.025507,0.0068137,1189,308.684,60.1268,627.389439088645,171.31318704077404,1.0753921972238882,4.531840416140865,1.715745856353591e+39,376.3872690283609,3456251275.889229,78830.36528561491,312.62548621545375,81572.0448721803,1.1688969009191592
1190,308.6924,60.1336,1.1413e+37,6.050000000000002e+35,2.3688e+36,2.2856e+35,2.0419,0.1913,0.030038,0.006558100000000001,0.0052632,0.018080000000000002,0.004368100000000001,1190,308.6924,60.1336,627.0226910430698,267.1186860224095,1.1971286417054718,3.396940058498509,1.5763812154696133e+39,418.99502459691513,3630348573.9457464,87754.11274428955,287.23190099637526,79962.53404921026,1.1633114134316533
1191,308.717,60.1536,8.3962e+37,4.3972e+36,1.7842000000000006e+38,3.092e+37,5.7165,0.4088,0.0012190999999999999,0.00023787,0.00041256,0.0021166,0.00035247,1191,308.717,60.1536,626.6056482572942,548.53893335012,73.98220243220395,0.1456544255469786,1.1596961325966849e+40,25893.770851271383,107192559290.04091,5423178.685339447,2113.07849570294,223862.98344302387,1.3247802307106449
1192,308.7175,60.1541,1.633e+38,8.549400000000001e+36,3.2892e+38,5.255500000000003e+37,5.6319,0.387,0.001935,0.00035814,0.00051766,0.0032123000000000004,0.00055209,1192,308.7175,60.1541,627.1837079227238,555.2159551888739,134.33091795803708,0.14262039465047133,2.2555248618784526e+40,47015.821285312966,190736209195.8048,9846970.583495323,4109.7844066159705,220549.97576362567,1.327368899607722
1193,308.718,60.1545,8.7523e+37,4.5836e+36,1.4787e+38,2.4795000000000004e+37,5.3542,0.3915,0.0012407,0.00024027,0.00044962,0.0021516,0.00036265,1193,308.718,60.1545,627.1365186948083,560.8687597157693,83.45220727042611,0.16650898829220115,1.2088812154696133e+40,29208.272544649135,120554533178.24786,6117366.296687878,2202.698472873544,209675.0084755774,1.3197549523910599
1194,308.7186,60.1549,8.654700000000002e+36,4.6255e+35,3.7167000000000004e+37,8.944900000000002e+36,6.8279,0.5856,0.00040756,9.169399999999999e-05,0.00029031,0.0007751,0.00012695,1194,308.7186,60.1549,626.5797110350848,566.8327537548153,32.031963975271026,0.2079301370409354,1.1954005524861884e+39,11211.187391344858,49233589233.09732,2348065.5964445015,217.81354013434944,267386.34910358133,1.335507774769568
1195,308.7385,60.1711,1.0229000000000001e+37,5.4372e+35,9.5226e+35,1.5452e+35,0.7753,0.3736,0.033559,0.0055728,0.0054413000000000005,0.016247,0.004168600000000001,1195,308.7385,60.1711,626.5166114790608,794.6657415238969,1.4337692211146909,2.864813272742312,1.4128453038674034e+39,501.8192273901418,3784663985.279471,105100.77321326503,257.4340765172981,30361.40489169534,0.9014471909168561
1196,308.7156,60.1535,1.23e+37,6.510000000000002e+35,2.7440000000000003e+37,4.4056000000000005e+36,5.7932,0.3441,0.00048467,0.00011981,0.00039993,0.00099821,0.00015288,1196,308.7156,60.1535,633.1164690602103,543.1578788970445,19.500361266573734,0.2412832767386853,1.698895027624309e+39,6825.1264433008055,31352471572.78986,1429451.1396063496,309.5551022741974,226866.62042895582,1.3282445493033428
1197,308.7161,60.1539,4.4887000000000015e+37,2.3526e+36,9.956e+37,1.3607000000000002e+37,5.7841,0.303,0.00082904,0.00017733,0.00038794,0.0014975,0.00025051,1197,308.7161,60.1539,633.0690707266972,548.8107104623941,42.52980133595312,0.2189051382468717,6.199861878453041e+39,14885.430467583592,63519780744.24583,3117597.266832153,1129.6747866489354,226510.2567187605,1.3238626641822182
1198,308.7166,60.1543,8.206e+37,4.2977000000000005e+36,1.6942e+38,2.4012e+37,5.6709,0.3247,0.0011884,0.00024094,0.00045826,0.0020905,0.00035541,1198,308.7166,60.1543,633.0217461894106,554.4635234535048,72.8479785475883,0.2158757417787324,1.133425414364641e+40,25496.792491655902,105261440928.69511,5340035.732125972,2065.210706717126,222077.24880731985,1.3287911475022514
1199,308.7172,60.1548,5.0184e+37,2.6297000000000002e+36,9.2507e+37,1.6636000000000002e+37,5.4918,0.4193,0.00083662,0.00017778,0.00042474,0.0015145,0.00025624,1199,308.7172,60.1548,633.0901193157057,561.4517138937216,51.7917809294588,0.24104219324877285,6.931491712707181e+39,18127.123325310582,76469212580.458,3796535.8313007937,1262.9848172787256,215063.54106050875,1.3191453549508272
1200,308.7142,60.1533,2.3864e+37,1.2536000000000001e+36,1.1249000000000002e+37,1.6464000000000002e+36,3.3376,0.3485,0.00091157,0.00032497,0.0012565,0.002107,0.00031792,1200,308.7142,60.1533,639.0021463392076,536.7527239360417,9.583276886993612,0.3373262229116301,3.2961325966850834e+39,3354.146910447764,16577875851.559175,702490.8861949064,600.5872325749147,130703.2438624047,1.2643149213330793
1201,308.7147,60.1537,2.6226e+37,1.3769e+36,2.0128e+37,2.5044000000000003e+36,4.1076,0.2645,0.00081688,0.00023373,0.0008798,0.0017944000000000005,0.0002706,1201,308.7147,60.1537,638.9546126955443,542.4055639632338,13.983999727141207,0.3080072838372228,3.622375690607735e+39,4894.399904499423,23206365396.2378,1025080.7189137316,660.0318790441548,160857.0962635467,1.2853501041952817
1202,308.7153,60.1542,2.2715e+37,1.1936000000000001e+36,3.7914e+37,4.6633e+36,5.335,0.2621,0.0006447,0.00015869,0.00051719,0.0013186,0.00020522,1202,308.7153,60.1542,639.0227290022758,549.3937904454876,21.27554606761121,0.29105090746861884,3.137430939226519e+39,7446.4411236639235,33785602176.766827,1559578.9819661006,571.6702559478371,208923.1202079126,1.316252736588577
1203,308.7158,60.1546,1.9417e+37,1.0215000000000001e+36,4.646900000000002e+37,6.5532e+36,5.9042,0.3096,0.00056244,0.00013077,0.0004163,0.0011,0.00017734,1203,308.7158,60.1546,638.975359263152,555.0465886648204,26.088934016429125,0.29297348243103666,2.6819060773480665e+39,9131.126905750194,40535575692.265465,1912418.7470733938,488.66922120797506,231213.47447639314,1.3296518133983193
1204,308.7163,60.155,7.247200000000002e+36,3.904e+35,3.1262000000000013e+37,5.8812e+36,6.8349,0.4382,0.00039704,9.650799999999999e-05,0.00036807,0.00077092,0.00012831,1204,308.7163,60.155,638.9280633212982,560.6993683107177,22.540144726093683,0.3097503556763008,1.0009944751381218e+39,7889.0506541327895,36094018206.08856,1652278.905254755,182.39087294321664,267660.4750345008,1.3372682884957994
1205,308.7205,60.1584,4.3495e+37,2.2798e+36,1.5505000000000001e+37,1.5408e+36,2.8962,0.2009,0.016380000000000002,0.003268,0.0059083,0.015106,0.0031305,1205,308.7205,60.1584,638.7838417131182,608.5916502861178,4.737841804979438,0.7375519430339178,6.007596685082874e+39,1658.2446317428037,9431966126.912138,347301.94352919364,1094.642209220831,113417.6458755682,1.230807367264733
1206,308.721,60.1589,2.6542e+37,1.3935e+36,4.6478000000000005e+36,4.8949e+35,1.7733,0.2063,0.012435,0.0025681999999999996,0.0053692,0.012204000000000001,0.0023703,1206,308.721,60.1589,639.3626272804166,615.2684143225263,3.4117750392646844,0.8146365199744512,3.666022099447514e+39,1194.1212637426395,7107259374.506131,250096.17264461573,667.9846767936382,69443.93047135734,1.1325441452640455
1207,308.7216,60.1593,1.8598e+37,9.7874e+35,4.9533e+36,4.5122e+35,2.4358,0.1747,0.010889,0.0025613000000000003,0.004650199999999999,0.011479999999999999,0.0022009,1207,308.7216,60.1593,638.8064998086564,621.2321837541033,3.3891801288057883,0.8776348486837848,2.56878453038674e+39,1186.2130450820262,7177879239.085223,248439.87920147143,468.05738147118086,95387.99179052173,1.2057596504489683
1208,308.7221,60.1597,2.1884e+37,1.1502e+36,6.2894e+36,5.9706e+35,2.556,0.1877,0.013430000000000001,0.0035673000000000002,0.0047277000000000005,0.014538999999999996,0.0028607,1208,308.7221,60.1597,638.7600645679172,626.884745100808,3.3247171965289923,0.9410658380814559,3.022651933701657e+39,1163.6510187851472,7173908879.176464,243714.49946384647,550.7564112332143,100095.12563288183,1.2066528178224372
1209,308.7226,60.1601,2.0015e+37,1.0526000000000001e+36,5.0533e+36,4.8693e+35,2.3513,0.1931,0.014812,0.0041362,0.0049049,0.015227000000000001,0.0031875999999999996,1209,308.7226,60.1601,638.7137031246476,632.5372878728516,3.1734103245420013,1.004838666240972,2.764502762430939e+39,1110.6936135897004,6861310457.469592,232623.12645616688,503.71913593642785,92078.90019585095,1.1914508923208784
1210,308.7231,60.1606,1.3431e+37,7.0974e+35,2.1876e+36,2.9871e+35,1.6589,0.3308,0.013908000000000002,0.0038707,0.005045,0.012937,0.0029004,1210,308.7231,60.1606,639.2928327542726,639.2139530745823,2.5751506468005005,1.083930636106996,1.855110497237569e+39,901.3027263801753,5731519628.821962,188768.40159042735,338.0190714345322,64963.92954318767,1.114318162798263
1211,308.7134,60.1536,2.426e+37,1.2743000000000001e+36,9.8185e+36,1.1268e+36,3.0967,0.2495,0.0013327,0.00056734,0.0016797000000000001,0.0032911,0.00048361,1211,308.7134,60.1536,644.9558622695573,537.3359297259929,8.215917403267305,0.3962667567758298,3.3508287292817684e+39,2875.571091143557,14638242349.66423,602258.2009874523,610.5533968432546,121269.39575404741,1.2435335373692527
1212,308.7139,60.153999999999996,3.136e+37,1.6453000000000005e+36,1.3860000000000002e+37,1.3190000000000001e+36,3.2359,0.1901,0.0012734000000000005,0.0004304,0.0016105,0.003167,0.00044071,1212,308.7139,60.153999999999996,644.9082834231963,542.9887549802971,9.972568611005988,0.374831202697156,4.3314917127071835e+39,3490.399013852096,17243268238.410606,731027.4600009868,789.2396753917752,126720.58569461749,1.2515972028556601
1213,308.7144,60.1544,2.0607e+37,1.0835000000000001e+36,1.3301000000000001e+37,1.4804e+36,3.8341,0.2264,0.00082912,0.00023858,0.0010567999999999999,0.0019035,0.00027638,1213,308.7144,60.1544,644.8607783742723,548.6415616617098,10.831167002693208,0.3646138704185112,2.8462707182320444e+39,3790.9084509426234,18477575422.45912,793966.0093275205,518.6180481759665,150146.60453405016,1.2851159799146243
1214,308.7149,60.1549,2.6815e+36,1.658e+35,1.1874e+37,1.2234000000000001e+36,6.8764,0.2209,0.00044428,0.00011966,0.00058649,0.00095656,0.00014576,1214,308.7149,60.1549,645.4386372534225,555.3185683875896,10.432293330084859,0.37622515561935055,3.703729281767956e+38,3651.3026655297,19438351677.806602,764727.0420040623,67.48552900392363,269285.65019638056,1.3372721045849731
1215,308.717,60.1566,8.7385e+36,4.6686e+35,4.5009e+36,1.2827000000000001e+36,3.4776,0.9147,0.0011975,0.00065337,0.0018594000000000002,0.0028712,0.00046426,1215,308.717,60.1566,645.3653289688202,579.2648955006478,6.2373327811621175,0.5058213576901104,1.2069751381215471e+39,2183.0664734067414,11791928309.603333,457220.3730101865,219.92254156285162,136185.76248079413,1.2654737289094482
1216,308.7191,60.1583,1.5605000000000001e+37,8.2279e+35,5.8653e+36,5.0871e+35,2.9799,0.1636,0.0084294,0.001832,0.0035295,0.0080253,0.0016905000000000002,1216,308.7191,60.1583,645.2933355000778,603.2108870339349,4.308970425271332,0.7289573023327574,2.1553867403314915e+39,1508.1396488449664,8790672824.130234,315864.0294265891,392.7323065844595,116695.40879241964,1.2380631914983364
1217,308.7196,60.1587,3.3914000000000007e+37,1.7787e+36,1.1074e+37,1.0232e+36,2.7576,0.1801,0.014175,0.0028052,0.0052792,0.0136,0.0026661,1217,308.7196,60.1587,645.2466088012685,608.8634939301038,4.344041320820128,0.7872235871326985,4.68425414364641e+39,1520.4144622870447,8777329560.320122,318434.86034217704,853.5164015062712,107989.95244336265,1.223695798528995
1218,308.7202,60.1591,1.9840000000000002e+37,1.0435000000000001e+36,3.9672e+36,4.4455e+35,1.983,0.2288,0.010591,0.0022631,0.0049942,0.011208,0.0020695,1218,308.7202,60.1591,644.6903363277722,614.8272629251817,3.346193099669691,0.8464084970785469,2.740331491712707e+39,1171.167584884392,7014338863.3493595,245288.76538635377,499.31489667642904,77655.96014475927,1.159144070286346
1219,308.7207,60.1596,9.746500000000001e+36,5.1882e+35,2.7465e+36,2.8453e+35,2.5248,0.2119,0.008052,0.0020058,0.0041028,0.0092351,0.0016968,1219,308.7207,60.1596,645.2691458441075,621.5039964662919,2.932334116197956,0.922469112844609,1.3462016574585636e+39,1026.3169406692846,6557425533.121225,214951.31740409174,245.29095970044438,98873.30719792646,1.2039764097075507
1220,308.7212,60.16,1.3555e+37,7.1615e+35,2.8206e+36,2.8755e+35,2.0459,0.2114,0.0098909,0.0028526999999999997,0.0044432,0.011656,0.0022159000000000002,1220,308.7212,60.16,645.2226568487699,627.1565429804023,2.863264049218351,0.9839154152464632,1.872237569060774e+39,1002.1424172264227,6273510855.312828,209888.2170539498,341.13978953876,80119.17743830712,1.163413211915157
1221,308.7217,60.1604,1.5605000000000001e+37,8.2276e+35,2.0073000000000002e+36,3.2568e+35,1.2861,0.4253,0.012708,0.0039391,0.0053454999999999996,0.014178999999999999,0.0028824000000000002,1221,308.7217,60.1604,645.1762416510293,632.8090709199471,2.758260075656731,1.0461967566787058,2.1553867403314915e+39,965.391026479856,6043420082.841562,202191.02377537498,392.7323065844595,50364.765679362026,1.0521420294016586
1222,308.7223,60.1608,9.3155e+36,4.9658e+35,5.3713e+35,2.0423e+35,0.0185,1.1415,0.012167,0.0037413000000000004,0.005176300000000001,0.01211,0.0026433000000000003,1222,308.7223,60.1608,644.6203169283624,638.7727610666093,2.372526714402567,1.1093812311895737,1.286671270718232e+39,830.3843500408984,59989487661.57946,173915.29158296145,234.4439475801046,724.4756745728927,0.07327834006033494
1223,308.7259,60.1638,2.3671e+37,1.2435e+36,5.1397e+36,5.0161e+35,2.1131,0.1944,0.04283,0.010923,0.0090295,0.028463,0.0079048,1223,308.7259,60.1638,645.0394518052733,680.6992181065751,2.000911504584396,1.5898461514639777,3.269475138121547e+39,700.3190266045385,4963107475.183583,146674.47394333154,595.7299858481731,82750.78637513405,1.165034526762321
