ID,RA_x,Dec_x,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,Ha/100um,id,RA_y,Dec_y,xcenter,ycenter,3.6um_aperture_average,r_kpc,LBol,Sigma_star
824,308.7067,60.1251,1.4871000000000004e+37,7.817e+35,1.594e+36,1.8895e+35,0.9979,0.2364,0.045427,0.0087951,0.007438200000000002,0.026928,0.0062864,824,308.7067,60.1251,500.9378090060946,224.5641072588617,1.1364753711466224,4.4006815624891065,2.054005524861879e+39,397.76637990131786
825,308.7114,60.129,3.6505e+37,1.9347e+36,6.811200000000002e+36,5.8637e+35,1.8736,0.1653,0.039874,0.0074306,0.009564299999999998,0.031266,0.0063912,825,308.7114,60.129,501.3426578323214,279.14652573997716,1.5722476789666688,3.793490891099723,5.0421270718232044e+39,550.2866876383341
826,308.712,60.1294,4.9605e+37,2.6192e+36,8.302200000000001e+36,7.5997e+35,1.7019,0.18,0.050673,0.008973899999999998,0.011611,0.038898,0.0081494,826,308.712,60.1294,500.7828824539525,285.1119130972018,1.6547714571119567,3.731984738938673,6.851519337016574e+39,579.1700099891849
827,308.7125,60.1298,2.757e+37,1.4317e+36,1.9017e+36,2.0545e+35,0.3017,0.2098,0.033401,0.0060165,0.009564299999999998,0.026328,0.005473,827,308.7125,60.1298,500.73330812544685,290.7658834081052,1.21568656692034,3.6706343334786715,3.808011049723757e+39,425.490298422119
828,308.7559,60.1652,9.6926e+36,5.1603e+35,2.308e+36,2.673e+35,2.2589,0.2532,0.029182,0.0048183,0.004522399999999999,0.01668,0.0039621000000000005,828,308.7559,60.1652,500.9677270519442,788.4217188630583,1.7702685243692102,2.9271824202591694,1.338756906077348e+39,619.5939835292236
829,308.7565,60.1657,8.825200000000001e+36,4.7133e+35,6.4138e+35,1.5103e+35,0.3841,0.6388,0.02658,0.0046735,0.0049481,0.014913999999999997,0.0037403,829,308.7565,60.1657,501.0412714287442,795.4092486128543,1.3876995353560209,2.9989784624098665,1.2189502762430941e+39,485.6948373746073
830,308.7617,60.1699,1.0422e+37,5.5606e+35,1.1051e+36,1.4931e+35,0.9808,0.3151,0.034693,0.0079138,0.00829,0.02042,0.005074100000000001,830,308.7617,60.1699,500.8485753064673,854.6015889289367,1.0728996485486826,3.629132901282893,1.4395027624309392e+39,375.5148769920389
831,308.7748,60.1806,5.4944e+36,1.0077e+36,1.4694e+36,1.1776e+35,2.4423,0.269,0.008827400000000001,0.0018983,0.0034077,0.010136,0.0016396000000000002,831,308.7748,60.1806,501.1454401057702,1004.9321707538388,1.8721589972990067,5.309625878957512,7.588950276243094e+38,655.2556490546524
832,308.7754,60.181,1.209e+37,3.8397e+36,4.0578e+36,2.8540000000000003e+35,2.8011,0.4775,0.012479,0.0025388000000000003,0.004388899999999999,0.014358,0.0024571,832,308.7754,60.181,500.5961881193074,1010.8951594153513,2.0022321480586003,5.378514629894779,1.669889502762431e+39,700.7812518205101
833,308.7759,60.1815,3.2900000000000003e+37,2.2249e+36,8.7749e+36,5.5575e+35,2.438,0.1425,0.016353,0.003191,0.0054695,0.018888,0.0033931,833,308.7759,60.1815,501.1822744172004,1017.570371671646,2.747932566580641,5.453880307380947,4.5441988950276246e+39,961.7763983032244
834,308.7764,60.1819,3.1383e+37,2.3444e+36,9.9276e+36,5.9384e+35,2.7076,0.1417,0.01519,0.0028845,0.0051639,0.017524,0.0032958,834,308.7764,60.1819,501.1422063649217,1023.2219194632852,3.4674380185417064,5.518481849428231,4.334668508287293e+39,1213.6033064895973
835,308.7769,60.1823,1.9042e+37,1.728e+36,6.630000000000001e+36,5.2328e+35,2.8591,0.1546,0.01243,0.0023427,0.0048113,0.014587,0.0028033000000000003,835,308.7769,60.1823,501.10221210302,1028.8734486558587,3.5186942095742584,5.583325074063628,2.6301104972375693e+39,1231.5429733509905
836,308.7775,60.1827,2.7998000000000004e+37,1.638e+36,1.0989e+37,7.8492e+35,3.0484,0.1438,0.013942,0.0026803,0.0059758,0.0177,0.0032661,836,308.7775,60.1827,500.553307827198,1034.8363583389794,2.9674459585670534,5.652381114192691,3.867127071823205e+39,1038.6060854984687
837,308.778,60.1832,2.9778e+37,1.5888e+36,1.0746e+37,9.0434e+35,2.9156,0.1632,0.015462,0.0031445,0.0076459000000000015,0.021568,0.0037759,837,308.778,60.1832,501.1397381604437,1041.5114716644239,2.3493199394306474,5.728081372052944,4.112983425414365e+39,822.2619788007266
838,308.7785,60.1836,1.0425e+37,5.5386e+35,2.3616e+36,1.9686e+35,2.1801,0.1485,0.012632,0.0028381,0.0099725,0.020556,0.0032231,838,308.7785,60.1836,501.09998157785776,1047.1629403938741,1.3128232429797717,5.792926834264957,1.4399171270718232e+39,459.4881350429201
839,308.779,60.184,5.770300000000001e+36,3.1632e+35,9.3679e+35,1.6914e+35,1.6537,0.4539,0.012922,0.0033175,0.020818,0.024189,0.0034131,839,308.779,60.184,501.0602987855757,1052.8143905239863,0.9109385630054976,5.8579928960319325,7.970027624309394e+38,318.82849705192416
840,308.7795,60.1844,3.565000000000001e+36,3.562000000000001e+35,3.2973e+35,1.1201e+35,0.765,1.1285,0.016822,0.0048703,0.040998,0.035403,0.0044128,840,308.7795,60.1844,501.0206897835685,1058.4658220541946,0.7372773348650795,5.922916694644159,4.924033149171272e+38,258.04706720277784
841,308.7822,60.1866,2.1464e+37,2.0793e+36,2.5131e+36,1.7071e+35,1.1375,0.1977,0.064738,0.011116,0.020539,0.060528,0.011073,841,308.7822,60.1866,501.0586097053997,1089.3926635295536,0.9732211690400218,6.27905763112169,2.964640883977901e+39,340.6274091640076
842,308.7827,60.187,4.4942e+37,2.7151e+36,4.2728e+36,3.4961e+35,0.8085,0.1774,0.08782999999999999,0.013921,0.020471,0.075669,0.01444,842,308.7827,60.187,501.0194760624273,1095.0439741295365,1.2011446027854094,6.344334600287162,6.207458563535912e+39,420.40061097489325
843,308.7832,60.1874,4.1014e+37,2.3485e+36,3.835e+36,4.7647e+35,0.7822,0.2835,0.088685,0.013641,0.021544,0.075041,0.014222,843,308.7832,60.1874,500.9804162096581,1100.695266128894,1.3232787115345823,6.409696673360915,5.664917127071824e+39,463.14754903710383
844,308.7837,60.1878,1.7685e+37,1.2722e+36,1.822e+36,8.052e+35,0.9353,1.0961,0.065786,0.010372,0.020142,0.057517,0.010447,844,308.7837,60.1878,500.94143014741104,1106.3465395280791,1.1385966731708164,6.474925824980062,2.4426795580110497e+39,398.5088356097857
845,308.7843,60.1883,4.0664e+36,6.5404e+35,5.1757e+35,9.6187e+35,1.2693,0.3135,0.046889,0.0079135,0.019463,0.044907,0.007483,845,308.7843,60.1883,501.0200175085626,1113.3327553879546,0.6532771762815687,6.5556194490740625,5.61657458563536e+38,228.64701169854902
846,308.7106,60.1292,3.9331e+37,2.0937e+36,6.287700000000001e+36,5.118e+35,1.6294,0.153,0.043313,0.0079425,0.008931999999999999,0.032919,0.006872399999999999,846,308.7106,60.1292,506.67414003124674,278.7038848607291,1.697884746215217,3.76288997253546,5.432458563535912e+39,594.259661175326
847,308.7111,60.1297,5.6779e+37,2.9684000000000004e+36,8.769400000000002e+36,7.6745e+35,1.5749,0.1629,0.057863,0.010009,0.010574,0.043777,0.009237,847,308.7111,60.1297,507.2496617026785,285.3821183800388,2.0669959764256607,3.6857292847159315,7.842403314917127e+39,723.4485917489812
848,308.7116,60.1301,4.488e+37,2.3324e+36,5.0764e+36,4.7017e+35,1.0829,0.1599,0.04941,0.008576700000000001,0.00994,0.03897,0.0080567,848,308.7116,60.1301,507.2000335925152,291.03607381001507,1.8422623068283552,3.6239518102500514,6.19889502762431e+39,644.7918073899243
849,308.7121,60.1305,2.0656e+37,1.0831e+36,2.5029e+36,1.6096e+35,1.1917,0.0659,0.028782,0.0054025,0.0080613,0.023638,0.004899499999999999,849,308.7121,60.1305,507.15047927142683,296.6900106545578,1.3712861433545387,3.5623164082551115,2.853038674033149e+39,479.95015017408855
850,308.7289,60.1442,1.2499e+37,6.6131e+35,2.4581e+36,2.6409e+35,1.9568,0.2247,0.03318,0.006597700000000001,0.0062661,0.022251,0.005178,850,308.7289,60.1442,507.15466520360013,489.3141084688067,1.4802597029066784,1.705159602220206,1.7263812154696134e+39,518.0908960173374
851,308.7567,60.1668,9.438e+36,5.0499e+35,2.3697e+36,2.6337e+35,2.3425,0.2394,0.027506,0.0059896,0.0051232,0.016221,0.0042258,851,308.7567,60.1668,506.90790033016367,807.2940986541159,1.4513753852278102,3.0992683945518573,1.3035911602209946e+39,507.98138482973354
852,308.7745,60.1813,1.7188000000000002e+37,2.9791000000000004e+36,3.8703000000000005e+36,3.3454e+35,2.1705,0.1516,0.01635,0.0034159,0.0056695,0.019364,0.0033534,852,308.7745,60.1813,507.05602806280456,1011.1635593014475,2.603600637942721,5.372235382350722,2.374033149171271e+39,911.2602232799524
853,308.775,60.1817,5.072800000000001e+37,3.9147e+36,1.2123e+37,8.3174e+35,2.2646,0.1802,0.021897,0.0043858000000000005,0.0074131,0.026018,0.0047582,853,308.775,60.1817,507.01582473265375,1016.8151156450032,3.0676269174405504,5.437208268925613,7.006629834254146e+39,1073.6694211041927
854,308.7755,60.1821,6.0893e+37,4.4e+36,2.6719e+37,2.2669e+36,3.2244,0.2266,0.022374,0.0043122,0.006688800000000001,0.026545,0.005068,854,308.7755,60.1821,506.9756951927237,1022.4666533907432,4.614430467694774,5.502044996932568,8.410635359116022e+39,1615.050663693171
855,308.7761,60.1826,4.4316e+37,3.6352000000000005e+36,1.9393e+37,1.4917000000000002e+36,3.2202,0.2185,0.017721999999999998,0.0033399,0.0054049,0.021526,0.0041321000000000005,855,308.7761,60.1826,507.05288494980834,1029.4532019875485,4.5373143747307845,5.582199043894756,6.120994475138122e+39,1588.0600311557746
856,308.7766,60.183,4.837000000000001e+37,3.0674e+36,1.5479000000000001e+37,1.03e+36,2.7258,0.1348,0.017599,0.0033454,0.006116600000000001,0.021689,0.0042177,856,308.7766,60.183,507.01291930008637,1035.1046978705997,3.7956785073507238,5.647196955281463,6.680939226519338e+39,1328.4874775727533
857,308.7771,60.1834,4.4467e+37,2.3975e+36,1.248e+37,9.5055e+35,2.5186,0.14300000000000002,0.017265,0.0034624,0.0076903000000000015,0.023725,0.0042671,857,308.7771,60.1834,506.97302744051524,1040.7561751558642,2.7984282448221625,5.712356326083825,6.141850828729282e+39,979.4498856877568
858,308.7776,60.1838,1.1769000000000002e+37,6.3661e+35,2.1362e+36,1.6985e+35,1.83,0.141,0.011876,0.0026379000000000003,0.008794100000000001,0.018816,0.0030437,858,308.7776,60.1838,506.9332093717625,1046.4076338421646,1.5609403925579872,5.777372345408398,1.6255524861878457e+39,546.3291373952956
859,308.7813,60.1868,1.8831e+37,3.487800000000001e+36,1.2733e+36,1.9181e+35,0.2701,0.1942,0.066416,0.011524,0.030037,0.067075,0.011688,859,308.7813,60.1868,506.8913769325959,1088.6372860967326,0.7714345219045303,6.264965044906948,2.6009668508287294e+39,270.00208266658564
860,308.7818,60.1873,3.5745000000000003e+37,2.4605e+36,2.8486e+36,2.2892e+35,0.5297,0.1949,0.07958,0.013468,0.027582,0.076526,0.013792,860,308.7818,60.1873,507.47850921034757,1095.3121719968926,1.0494689680421356,6.341640575508771,4.937154696132597e+39,367.3141388147475
861,308.7824,60.1877,2.8219000000000003e+37,1.6925000000000002e+36,3.5381e+36,4.9634e+35,1.2456,0.3473,0.077752,0.01306,0.024775,0.070617,0.013277,861,308.7824,60.1877,506.9305123999205,1101.27483871638,1.9676300792500787,6.4111216592676845,3.8976519337016577e+39,688.6705277375276
862,308.7829,60.1881,1.1764e+37,1.6421000000000002e+36,2.3801e+36,1.1642e+36,2.0015,0.8729,0.063151,0.010813,0.021894,0.058301,0.010662,862,308.7829,60.1881,506.8914811638418,1106.926097414334,1.4721372738070146,6.476705014393691,1.6248618784530387e+39,515.2480458324551
863,308.7834,60.1885,5.530800000000001e+36,1.4223000000000002e+36,9.3997e+35,1.0325e+36,1.7261,1.6424,0.049551,0.008850499999999999,0.020955,0.048116,0.008298,863,308.7834,60.1885,506.8525237185154,1112.5773375128351,0.6945300048417405,6.542233829233007,7.639226519337017e+38,243.08550169460918
864,308.7014,60.1227,1.1744e+37,6.2218e+35,1.0515e+36,1.4441e+35,0.7136,0.3168,0.061734,0.013165,0.011447,0.037635,0.0097972,864,308.7014,60.1227,512.9776640374099,183.4767404224777,0.8528061430619996,4.796258719160536,1.6220994475138123e+39,298.4821500716999
865,308.7097,60.1295,2.2873e+37,1.2436e+36,2.2874e+36,2.1358e+35,0.8884,0.1837,0.031552,0.0059562,0.0074482,0.023629,0.0050013,865,308.7097,60.1295,513.1409414605414,278.97421014436037,1.4893244570453548,3.718413696628752,3.159254143646409e+39,521.2635599658742
866,308.7102,60.1299,4.5433000000000015e+37,2.3714e+36,3.9445e+36,4.8175e+35,0.6651,0.2617,0.04946,0.0088345,0.010709,0.038012,0.007927600000000002,866,308.7102,60.1299,513.091178030092,284.6281740165288,1.935918841906511,3.655985321047817,6.275276243093925e+39,677.5715946672789
867,308.7108,60.1303,5.622200000000002e+37,2.9102e+36,6.8003e+36,7.3564e+35,1.1888,0.2169,0.061625,0.011034,0.012531,0.048635000000000005,0.010156,867,308.7108,60.1303,512.5313779860886,290.59350005568785,2.18400611353733,3.593614983896092,7.765469613259672e+39,764.4021397380654
868,308.7113,60.1308,3.5652e+37,1.8649e+36,5.7309e+36,3.1594e+35,1.6381,0.0345,0.045125,0.008688799999999998,0.011051,0.038847,0.007812,868,308.7113,60.1308,513.1070051052295,297.27167968867616,1.6394189182389045,3.5163359991851872,4.924309392265193e+39,573.7966213836165
869,308.7736,60.1815,2.3084e+36,1.5067e+35,8.3866e+35,1.0008e+35,2.9262,0.2024,0.01731,0.0037867,0.0075131,0.021339,0.0037014,869,308.7736,60.1815,512.8896222317743,1010.4084098951636,2.33094717782674,5.356296032791581,3.1883977900552487e+38,815.8315122393591
870,308.7742,60.182,2.6684e+37,1.3972e+36,7.7777e+36,4.1969e+35,2.5783,0.033,0.019828,0.004185100000000001,0.0094377,0.02495,0.004506100000000001,870,308.7742,60.182,512.9665552150219,1017.3949946700952,2.590759032445089,5.4366083739380455,3.6856353591160224e+39,906.7656613557812
871,308.7747,60.1824,4.7249e+37,2.4701000000000003e+36,2.3616e+37,1.2408e+36,3.4302,0.0324,0.020721,0.004186199999999999,0.007873699999999999,0.025633,0.004889500000000001,871,308.7747,60.1824,512.9263804967269,1023.0465177037364,3.84074503583347,5.501759517282586,6.526104972375691e+39,1344.2607625417145
872,308.7752,60.1828,4.8707e+37,2.5463e+36,2.081e+37,1.0947e+36,3.1824,0.0309,0.018932,0.0036974,0.006036,0.023113,0.0045655,872,308.7752,60.1828,512.8862795691732,1028.698022139761,4.452370260184973,5.567006687009555,6.727486187845305e+39,1558.3295910647407
873,308.7757,60.1833,4.8505e+37,3.6832e+36,2.0957e+37,1.5923e+36,3.2001,0.2059,0.018076,0.0035235,0.0061582,0.023017,0.0044369,873,308.7757,60.1833,513.4724852462848,1035.3731510408018,4.173304109143868,5.643328369619571,6.699585635359116e+39,1460.656438200354
874,308.7763,60.1837,3.4255e+37,2.0239e+36,7.935000000000001e+36,4.4824e+35,2.2153,0.0841,0.014912,0.003048,0.0074423,0.020461,0.0037312,874,308.7763,60.1837,512.9235656960359,1041.3359939130382,2.137395008435245,5.712687705552801,4.731353591160221e+39,748.0882529523358
875,308.7784,60.1854,5.4245e+36,5.9952e+35,1.1568e+36,1.3608e+35,2.0847,0.3205,0.020644,0.0046188,0.012455,0.028898000000000007,0.004434,875,308.7784,60.1854,512.8818908747529,1065.276657144857,0.9079043545226482,5.989498190043968,7.492403314917126e+38,317.7665240829269
876,308.7789,60.1858,1.011e+37,5.361e+35,1.5201e+36,1.2123e+35,1.5326,0.1065,0.028931,0.0053742,0.015227,0.032872000000000005,0.005487,876,308.7789,60.1858,512.8423391011478,1070.9280220648807,0.8307740325481945,6.055045176746572,1.3964088397790056e+39,290.7709113918681
877,308.7805,60.1871,3.316e+37,1.7349e+36,2.4895e+36,1.6037e+35,0.4354,0.0656,0.077065,0.012891,0.036799,0.079948,0.013649,877,308.7805,60.1871,512.8415307518571,1089.2169843582847,0.8097746038152724,6.266946117153396,4.580110497237569e+39,283.42111133534536
878,308.781,60.1875,3.4228e+37,1.7906e+36,2.63e+36,1.6656e+35,0.4721,0.0624,0.08221,0.014279,0.036921,0.084261,0.014765,878,308.781,60.1875,512.8022904512585,1094.868270218968,0.917386423911359,6.332651820081152,4.7276243093922654e+39,321.08524836897567
879,308.7815,60.1879,1.6513e+37,8.6766e+35,2.835e+36,1.7575e+35,1.7421,0.0599,0.071283,0.012823,0.029110000000000007,0.071779,0.012855000000000002,879,308.7815,60.1879,512.7631239416377,1100.519537480452,1.4229885462156209,6.39824001423616,2.280801104972376e+39,498.0459911754673
880,308.782,60.1884,6.057300000000001e+36,3.2933e+35,1.3362000000000002e+36,1.1482e+35,2.138,0.1226,0.053857,0.01001,0.021926,0.053374,0.0096459,880,308.782,60.1884,513.3503617409249,1107.1943696084702,0.9983727183943856,6.475341734464745,8.366436464088399e+38,349.43045143803494
881,308.7826,60.1888,3.086e+36,1.3409000000000002e+36,6.5337e+35,1.0413e+36,2.0732,0.2497,0.044606,0.008534299999999998,0.020287,0.044468,0.0078543,881,308.7826,60.1888,512.80248532889,1113.1569755461999,0.6502747093628373,6.544959011537813,4.262430939226519e+38,227.59614827699303
882,308.6927,60.1165,1.1606e+37,6.2674e+35,1.604e+36,1.9777e+35,1.3994,0.2473,0.076036,0.014363999999999997,0.012747,0.045608,0.0099375,882,308.6927,60.1165,518.6264799842221,92.87495637738199,0.7609466655694062,5.810678227920063,1.6030386740331494e+39,266.3313329492922
883,308.6932,60.117,1.1323e+37,5.93e+35,1.3574e+36,1.6212e+35,1.1748,0.2509,0.073701,0.013147,0.013282,0.044615,0.0096586,883,308.6932,60.117,519.199208098439,99.55394803212972,0.6638511354594208,5.730689849121657,1.563950276243094e+39,232.34789741079726
884,308.6937,60.1174,8.3376e+36,4.4382e+35,1.4551e+36,1.6513e+35,1.768,0.2386,0.05944,0.010265,0.010176,0.034473000000000004,0.0077069,884,308.6937,60.1174,519.1470638423912,105.20849195370522,0.6944292205282087,5.665527448447449,1.1516022099447514e+39,243.05022718487302
885,308.6942,60.1178,8.2602e+36,4.3969e+35,1.8337e+36,2.1238e+35,2.1481,0.2332,0.054326,0.0093191,0.0077456,0.030396,0.0069377,885,308.6942,60.1178,519.0949933759414,110.86301729461502,0.9000987546247385,5.600214188843667,1.1409116022099448e+39,315.03456411865847
886,308.7089,60.1298,1.594e+37,8.6936e+35,2.3067e+36,2.2282e+35,1.4722,0.2016,0.026212,0.0052566,0.0062329,0.019928,0.004211600000000001,886,308.7089,60.1298,519.097570218994,279.55601987669314,1.562222131824358,3.674818290957207,2.2016574585635362e+39,546.7777461385253
887,308.7099,60.1306,3.8234e+37,1.9971e+36,2.1847e+36,3.2180000000000007e+35,0.0042,0.3427,0.046558,0.0091498,0.014727,0.039389,0.007899399999999999,887,308.7099,60.1306,518.9980267026339,290.8638994218948,1.4824757493983551,3.5493112721810696,5.280939226519337e+39,518.8665122894243
888,308.7104,60.131,2.4779e+37,1.2979e+36,1.9822e+36,1.3896e+35,0.5357,0.0815,0.035501,0.0075751,0.012269,0.032503,0.0063972000000000005,888,308.7104,60.131,518.9483656295778,296.51781131843836,1.3101714665992743,3.4868453851741474,3.422513812154696e+39,458.560013309746
889,308.7733,60.1822,1.1177e+37,5.9114e+35,4.1413e+36,2.3731e+35,2.9573,0.0486,0.018073,0.0040433,0.011878,0.023534,0.0042389,889,308.7733,60.1822,518.8000551738512,1016.639931486738,2.4134448322114523,5.4219717366450855,1.5437845303867403e+39,844.7056912740084
890,308.7738,60.1827,1.7984e+37,9.4412e+35,1.5653e+37,8.2647e+35,4.3066,0.0392,0.016794,0.0036184,0.0089748,0.02202,0.0040853,890,308.7738,60.1827,519.3860223268202,1023.3151055287773,3.0064069157466387,5.498495119103889,2.4839779005524863e+39,1052.2424205113234
891,308.7744,60.1831,4.697700000000002e+37,2.4559e+36,2.4143000000000003e+37,1.2683e+36,3.4742,0.0326,0.020285,0.0042088,0.007247800000000001,0.025945,0.0050217,891,308.7744,60.1831,518.8368754579822,1029.2779665866224,4.244643542129567,5.567922286587309,6.488535911602213e+39,1485.6252397453484
892,308.7749,60.1835,6.0188e+37,4.1995e+36,2.6658e+37,2.1448e+36,3.2392,0.2086,0.021259,0.0043652000000000005,0.0071622,0.027354000000000003,0.0053046000000000005,892,308.7749,60.1835,518.7968031436744,1034.9294377149477,4.289452986923768,5.633427918392059,8.313259668508287e+39,1501.308545423319
893,308.7754,60.1839,2.8994e+37,1.9451e+36,7.170200000000001e+36,4.0503e+35,2.3186,0.1099,0.014683000000000003,0.0031294,0.0075188,0.019689,0.0036908,893,308.7754,60.1839,518.7568046204622,1040.5808902465974,2.3648739451348333,5.698889546139421,4.004696132596685e+39,827.7058807971916
894,308.7775,60.1856,5.0398e+36,4.0733e+35,2.461e+36,2.1744e+35,3.3934,0.2437,0.020902,0.0042478,0.007036700000000001,0.025076,0.004164999999999999,894,308.7775,60.1856,518.7148687709276,1064.5215130082527,1.412893781248481,5.976456447866898,6.961049723756907e+38,494.51282343696835
895,308.778,60.1861,3.0594e+37,1.6011e+36,4.9659000000000005e+36,2.7778e+35,1.6535,0.038,0.04163,0.0069912,0.010962,0.041639,0.007413800000000002,895,308.778,60.1861,519.3015240069993,1071.1964892104984,1.6280913873750367,6.0535180084065425,4.2256906077348065e+39,569.8319855812629
