ID RA Dec highres_co lowres_co hi
1621 202.460 47.1783 1.35165e+21 4.05830e+21 5.66391e+20
1622 202.460 47.1789 2.23134e+21 4.39851e+21 6.06531e+20
1623 202.460 47.1795 2.24672e+21 4.60171e+21 6.04744e+20
1624 202.460 47.1800 2.65235e+21 4.60171e+21 6.44393e+20
1625 202.460 47.1806 4.15816e+21 4.92972e+21 6.67473e+20
1626 202.460 47.1811 1.44362e+21 4.92972e+21 6.73640e+20
1627 202.460 47.1817 2.10648e+21 5.95249e+21 6.71406e+20
1628 202.460 47.1867 5.16755e+21 1.35832e+22 7.76213e+20
1629 202.460 47.1872 3.50034e+21 1.35832e+22 7.84512e+20
1630 202.460 47.1878 8.89201e+21 1.40022e+22 7.85258e+20
1631 202.460 47.1883 2.12670e+22 1.40022e+22 7.60682e+20
1632 202.460 47.1889 2.97906e+22 1.42150e+22 7.38403e+20
1633 202.460 47.1895 3.22817e+22 1.44779e+22 7.45746e+20
1634 202.460 47.1900 4.05366e+22 1.44779e+22 7.55534e+20
1635 202.460 47.1906 4.26321e+22 1.45318e+22 8.14465e+20
1636 202.460 47.1911 4.42677e+22 1.45318e+22 8.43848e+20
1637 202.460 47.1917 4.56204e+22 1.50624e+22 8.42554e+20
1638 202.460 47.1922 3.91958e+22 1.50624e+22 8.21789e+20
1639 202.460 47.1928 2.73819e+22 1.62770e+22 8.14095e+20
1640 202.460 47.1933 3.39459e+22 1.62770e+22 8.32753e+20
1641 202.460 47.1939 3.15504e+22 1.68629e+22 8.41093e+20
1642 202.460 47.1956 1.49789e+22 1.74543e+22 9.11719e+20
1643 202.460 47.1961 1.36672e+22 1.74543e+22 9.11828e+20
1644 202.460 47.1967 1.95377e+22 1.81756e+22 8.81450e+20
1645 202.460 47.1972 2.61858e+22 1.81756e+22 8.55944e+20
1646 202.460 47.1978 3.29730e+22 1.77941e+22 8.12381e+20
1647 202.460 47.1995 5.21583e+21 1.48632e+22 6.19401e+20
1648 202.460 47.2000 6.33871e+21 1.48632e+22 5.55539e+20
1649 202.460 47.2028 3.22313e+21 4.53160e+21 4.98950e+20
1650 202.460 47.2106 4.38918e+21 5.51872e+21 1.16735e+21
1651 202.460 47.2117 9.04567e+20 5.27263e+21 1.08322e+21
1652 202.460 47.2122 0.00000 5.27263e+21 1.03128e+21
1653 202.460 47.2128 2.62289e+21 4.70695e+21 9.76163e+20
1654 202.460 47.2133 3.64821e+21 4.70695e+21 9.25698e+20
1655 202.460 47.2289 NaN 2.81618e+21 1.51630e+21
1656 202.460 47.2295 NaN 2.79758e+21 1.53847e+21
1657 202.460 47.2300 NaN 2.79758e+21 1.57418e+21
1658 202.460 47.2328 NaN 2.12794e+21 1.73857e+21
1659 202.460 47.2333 NaN 2.12794e+21 1.73303e+21
1660 202.459 47.1556 NaN 1.47546e+21 1.38098e+21
1661 202.459 47.1561 NaN 1.47546e+21 1.44300e+21
1662 202.459 47.1633 NaN 1.95927e+21 1.18105e+21
1663 202.459 47.1639 NaN 2.13221e+21 1.32380e+21
1664 202.459 47.1778 2.85621e+21 3.90004e+21 5.79236e+20
1665 202.459 47.1789 4.46733e+21 4.02420e+21 6.18034e+20
1666 202.459 47.1795 4.79236e+21 4.16523e+21 6.33318e+20
1667 202.459 47.1806 4.02633e+21 4.38100e+21 6.88335e+20
1668 202.459 47.1811 0.00000 4.38100e+21 7.06296e+20
1669 202.459 47.1878 6.53600e+21 1.51950e+22 7.66471e+20
1670 202.459 47.1883 1.23177e+22 1.51950e+22 7.59967e+20
1671 202.459 47.1889 2.17685e+22 1.58692e+22 7.47371e+20
1672 202.459 47.1895 3.74117e+22 1.64962e+22 7.52476e+20
1673 202.459 47.1900 4.92271e+22 1.64962e+22 7.48427e+20
1674 202.459 47.1906 5.07184e+22 1.65508e+22 7.93485e+20
1675 202.459 47.1911 2.86530e+22 1.65508e+22 8.41559e+20
1676 202.459 47.1917 3.69536e+22 1.69767e+22 8.83674e+20
1677 202.459 47.1922 4.29759e+22 1.69767e+22 8.75880e+20
1678 202.459 47.1928 4.37952e+22 1.77452e+22 8.60874e+20
1679 202.459 47.1933 3.85202e+22 1.77452e+22 8.43399e+20
1680 202.459 47.1939 3.47709e+22 1.81120e+22 8.39104e+20
1681 202.459 47.1956 1.88016e+22 1.81083e+22 9.21888e+20
1682 202.459 47.1961 1.21953e+22 1.81083e+22 9.33369e+20
1683 202.459 47.1967 1.33486e+22 1.81372e+22 8.69530e+20
1684 202.459 47.1972 2.34132e+22 1.81372e+22 8.25877e+20
1685 202.459 47.1978 3.65775e+22 1.72565e+22 7.93399e+20
1686 202.459 47.1995 4.34795e+21 1.31754e+22 5.59851e+20
1687 202.459 47.2100 4.71486e+21 5.31396e+21 1.07341e+21
1688 202.459 47.2117 0.00000 5.39298e+21 1.11419e+21
1689 202.459 47.2122 1.25371e+21 5.39298e+21 1.06479e+21
1690 202.459 47.2128 8.22132e+21 4.80257e+21 1.00608e+21
1691 202.459 47.2133 5.79363e+21 4.80257e+21 9.55636e+20
1692 202.459 47.2328 NaN 2.34373e+21 1.68652e+21
1693 202.459 47.2333 NaN 2.34373e+21 1.70213e+21
1694 202.458 47.1561 NaN 1.63851e+21 1.45938e+21
1695 202.458 47.1783 2.12494e+21 3.21592e+21 5.73959e+20
1696 202.458 47.1789 5.17040e+21 3.55706e+21 6.03162e+20
1697 202.458 47.1883 1.22801e+22 1.57835e+22 6.40730e+20
1698 202.458 47.1889 1.58892e+22 1.75590e+22 6.32152e+20
1699 202.458 47.1895 2.47889e+22 1.78953e+22 6.58302e+20
1700 202.458 47.1900 3.21670e+22 1.78953e+22 6.84823e+20
1701 202.458 47.1906 3.85387e+22 1.87130e+22 7.22543e+20
1702 202.458 47.1911 2.85838e+22 1.87130e+22 7.92109e+20
1703 202.458 47.1917 4.03182e+22 1.91094e+22 8.85263e+20
1704 202.458 47.1922 4.33407e+22 1.91094e+22 9.11334e+20
1705 202.458 47.1928 2.09366e+22 1.91842e+22 9.03749e+20
1706 202.458 47.1933 1.52285e+22 1.91842e+22 8.76526e+20
1707 202.458 47.1939 9.76619e+21 1.89217e+22 8.58011e+20
1708 202.458 47.1945 1.43654e+22 1.86506e+22 8.64605e+20
1709 202.458 47.1950 1.65603e+22 1.86506e+22 8.69373e+20
1710 202.458 47.1956 8.15078e+21 1.80715e+22 8.59906e+20
1711 202.458 47.1961 1.48163e+21 1.80715e+22 8.58767e+20
1712 202.458 47.1967 6.52495e+21 1.73373e+22 7.87411e+20
1713 202.458 47.1972 1.24080e+22 1.73373e+22 7.53027e+20
1714 202.458 47.1978 1.82699e+22 1.61907e+22 7.21492e+20
1715 202.458 47.1983 4.59463e+21 1.61907e+22 6.49739e+20
1716 202.458 47.1989 7.81534e+20 1.47714e+22 5.33201e+20
1717 202.458 47.2100 6.71978e+21 5.55961e+21 1.08780e+21
1718 202.458 47.2117 2.38624e+21 5.63914e+21 1.16166e+21
1719 202.458 47.2122 2.68789e+21 5.63914e+21 1.10309e+21
1720 202.458 47.2128 7.48576e+21 4.95780e+21 1.03332e+21
1721 202.458 47.2133 4.51413e+21 4.95780e+21 9.77783e+20
1722 202.457 47.1895 9.36863e+21 1.83888e+22 5.80794e+20
1723 202.457 47.1900 1.04542e+22 1.83888e+22 6.21839e+20
1724 202.457 47.1906 6.45718e+21 2.04849e+22 7.03052e+20
1725 202.457 47.1911 5.25765e+21 2.04849e+22 7.83734e+20
1726 202.457 47.1917 1.65060e+22 2.08313e+22 8.67894e+20
1727 202.457 47.1922 1.54283e+22 2.08313e+22 8.85548e+20
1728 202.457 47.1928 8.03931e+21 1.93940e+22 8.92534e+20
1729 202.457 47.1933 8.25708e+21 1.93940e+22 8.71997e+20
1730 202.457 47.1939 7.77469e+21 1.87925e+22 8.54072e+20
1731 202.457 47.1945 3.62461e+21 1.81373e+22 8.47352e+20
1732 202.457 47.1950 4.87894e+21 1.81373e+22 8.06157e+20
1733 202.457 47.1956 7.36690e+21 1.72865e+22 7.99544e+20
1734 202.457 47.1961 4.01857e+21 1.72865e+22 7.99364e+20
1735 202.457 47.1967 7.69144e+21 1.58742e+22 7.43846e+20
1736 202.457 47.1972 7.83195e+21 1.58742e+22 7.13373e+20
1737 202.457 47.1978 9.68003e+21 1.46102e+22 6.72550e+20
1738 202.457 47.1983 1.90189e+21 1.46102e+22 6.02359e+20
1739 202.457 47.2111 1.64016e+22 6.47706e+21 1.25687e+21
1740 202.457 47.2117 4.73901e+21 5.93564e+21 1.30253e+21
1741 202.457 47.2122 3.70885e+21 5.93564e+21 1.24129e+21
1742 202.457 47.2128 4.19962e+21 5.14048e+21 1.15200e+21
1743 202.457 47.2133 0.00000 5.14048e+21 1.06445e+21
1744 202.457 47.2245 NaN 3.48061e+21 1.42217e+21
1745 202.457 47.2250 NaN 3.48061e+21 1.53428e+21
1746 202.456 47.1900 3.09419e+21 1.79828e+22 5.55044e+20
1747 202.456 47.1906 6.51370e+20 2.13080e+22 6.63024e+20
1748 202.456 47.1911 2.35851e+21 2.13080e+22 7.37434e+20
1749 202.456 47.1928 9.90587e+21 1.83876e+22 8.61477e+20
1750 202.456 47.1933 1.20462e+22 1.83876e+22 8.23278e+20
1751 202.456 47.1939 5.69040e+21 1.72733e+22 8.00876e+20
1752 202.456 47.1945 8.26469e+21 1.69306e+22 7.89421e+20
1753 202.456 47.1950 3.10048e+21 1.69306e+22 7.66193e+20
1754 202.456 47.1956 3.01787e+21 1.60098e+22 7.67846e+20
1755 202.456 47.1961 3.30940e+21 1.60098e+22 7.59412e+20
1756 202.456 47.1967 5.07056e+21 1.43095e+22 7.06217e+20
1757 202.456 47.2106 3.07850e+22 6.97559e+21 1.22300e+21
1758 202.456 47.2111 2.52084e+22 6.97559e+21 1.26230e+21
1759 202.456 47.2117 1.41721e+22 6.23230e+21 1.34061e+21
1760 202.456 47.2122 1.20286e+22 6.23230e+21 1.30426e+21
1761 202.456 47.2128 5.55748e+21 5.37831e+21 1.21677e+21
1762 202.456 47.2133 1.57446e+21 5.37831e+21 1.11583e+21
1763 202.456 47.2245 NaN 3.74339e+21 1.47772e+21
1764 202.456 47.2250 NaN 3.74339e+21 1.57228e+21
1765 202.456 47.2006 2.27201e+21 3.69156e+21 5.12781e+20
1766 202.456 47.2106 1.63554e+22 7.35821e+21 1.27378e+21
1767 202.456 47.2111 1.67461e+22 7.35821e+21 1.30308e+21
1768 202.456 47.2117 2.15365e+22 6.52265e+21 1.39652e+21
1769 202.456 47.2122 1.38301e+22 6.52265e+21 1.38100e+21
1770 202.456 47.2128 7.77193e+21 5.53372e+21 1.30449e+21
1771 202.456 47.2133 7.17362e+21 5.53372e+21 1.21386e+21
1772 202.455 47.1556 NaN 1.31694e+21 1.32123e+21
1773 202.455 47.1995 7.91532e+20 3.25114e+21 4.58523e+20
1774 202.455 47.2000 4.18932e+21 3.25114e+21 4.86029e+20
1775 202.455 47.2006 2.47474e+21 2.89318e+21 5.23199e+20
1776 202.455 47.2106 4.39697e+21 7.61394e+21 1.30513e+21
1777 202.455 47.2111 7.16651e+21 7.61394e+21 1.33597e+21
1778 202.455 47.2117 8.47257e+21 6.54767e+21 1.39828e+21
1779 202.455 47.2122 5.41910e+21 6.54767e+21 1.37907e+21
1780 202.455 47.2128 4.05792e+21 5.55942e+21 1.31897e+21
1781 202.455 47.2133 3.48329e+21 5.55942e+21 1.23871e+21
1782 202.454 47.1995 3.11405e+21 2.73340e+21 5.05619e+20
1783 202.454 47.2000 5.34817e+21 2.73340e+21 5.14244e+20
1784 202.452 47.2222 NaN 3.74842e+21 1.37985e+21
1785 202.451 47.2095 1.96004e+21 6.83802e+21 1.11641e+21
1786 202.450 47.1745 0.00000 1.04111e+21 3.71429e+20
1787 202.450 47.1750 0.00000 1.04111e+21 3.19063e+20
1788 202.449 47.1633 NaN 4.58441e+21 1.17559e+21
1789 202.449 47.2106 0.00000 3.27867e+21 1.00664e+21
1790 202.448 47.2106 2.88067e+21 2.80968e+21 8.46919e+20
1791 202.448 47.2111 3.31939e+21 2.80968e+21 8.18668e+20
1792 202.448 47.2239 NaN 3.55296e+21 1.50407e+21
1793 202.448 47.2245 NaN 3.15336e+21 1.51350e+21
1794 202.448 47.2306 NaN 1.71673e+21 1.87999e+21
1795 202.448 47.2311 NaN 1.71673e+21 1.91474e+21
1796 202.448 47.2317 NaN 1.59087e+21 1.82686e+21
1797 202.447 47.2111 3.99059e+21 2.37539e+21 7.39084e+20
1798 202.447 47.2239 NaN 3.33259e+21 1.50822e+21
1799 202.447 47.2283 NaN 1.28361e+21 1.28784e+21
1800 202.447 47.2289 NaN 1.46860e+21 1.66613e+21
1801 202.447 47.1895 1.22419e+21 9.90010e+20 5.87919e+20
1802 202.447 47.2106 0.00000 2.02558e+21 7.17629e+20
1803 202.447 47.2278 NaN 1.23432e+21 1.24367e+21
1804 202.447 47.2283 NaN 1.23432e+21 1.36696e+21
1805 202.447 47.2289 NaN 1.45919e+21 1.77294e+21
1806 202.446 47.1589 NaN 1.73477e+21 1.09838e+21
1807 202.446 47.1595 NaN 1.95575e+21 9.78916e+20
1808 202.446 47.1600 NaN 1.95575e+21 8.13175e+20
1809 202.446 47.1606 NaN 2.90650e+21 8.04361e+20
1810 202.446 47.1611 NaN 2.90650e+21 8.42922e+20
1811 202.446 47.1706 0.00000 1.36901e+21 8.18111e+20
1812 202.446 47.1895 8.34224e+20 9.21009e+20 6.04520e+20
1813 202.446 47.2056 7.39913e+21 7.11017e+21 1.41524e+21
1814 202.446 47.2061 6.34505e+21 7.11017e+21 1.39312e+21
1815 202.446 47.2067 6.14137e+21 5.92324e+21 1.25808e+21
1816 202.446 47.2072 4.68818e+21 5.92324e+21 1.16660e+21
1817 202.446 47.2078 1.33937e+21 4.48135e+21 1.08313e+21
1818 202.446 47.2106 1.95856e+21 1.84987e+21 6.28418e+20
1819 202.446 47.2272 NaN 1.25540e+21 1.15922e+21
1820 202.446 47.2278 NaN 1.21851e+21 1.25365e+21
1821 202.446 47.2283 NaN 1.21851e+21 1.40296e+21
1822 202.446 47.2289 NaN 1.55355e+21 1.77882e+21
1823 202.446 47.2295 NaN 1.69075e+21 1.98573e+21
1824 202.445 47.1589 NaN 1.42770e+21 1.13715e+21
1825 202.445 47.1606 NaN 2.55182e+21 8.81208e+20
1826 202.445 47.1611 NaN 2.55182e+21 9.14982e+20
1827 202.445 47.1617 NaN 3.31398e+21 1.07457e+21
1828 202.445 47.1622 NaN 3.31398e+21 1.16528e+21
1829 202.445 47.1628 NaN 3.41610e+21 1.24014e+21
1830 202.445 47.1700 0.00000 1.85042e+21 8.83549e+20
1831 202.445 47.1706 0.00000 1.67690e+21 8.44061e+20
1832 202.445 47.2050 1.51229e+22 7.08460e+21 1.43514e+21
1833 202.445 47.2056 7.28184e+21 7.36653e+21 1.41413e+21
1834 202.445 47.2061 6.12669e+21 7.36653e+21 1.36608e+21
1835 202.445 47.2067 7.56007e+21 5.90058e+21 1.18289e+21
1836 202.445 47.2072 2.68527e+21 5.90058e+21 1.08505e+21
1837 202.445 47.2095 1.80321e+21 2.91834e+21 7.77080e+20
1838 202.445 47.2100 1.65355e+21 2.91834e+21 6.47530e+20
1839 202.445 47.2106 2.48732e+21 1.70196e+21 6.23559e+20
1840 202.444 47.1611 NaN 2.16842e+21 1.01519e+21
1841 202.444 47.1617 NaN 2.90913e+21 1.13661e+21
1842 202.444 47.1622 NaN 2.90913e+21 1.22558e+21
1843 202.444 47.1628 NaN 3.05089e+21 1.28096e+21
1844 202.444 47.2039 2.47432e+22 7.29838e+21 1.42206e+21
1845 202.444 47.2045 1.58886e+22 7.43184e+21 1.46326e+21
1846 202.444 47.2050 4.56668e+21 7.43184e+21 1.43559e+21
1847 202.444 47.2056 7.18722e+21 7.32954e+21 1.37793e+21
1848 202.444 47.2061 2.25104e+21 7.32954e+21 1.30448e+21
1849 202.444 47.2072 9.52895e+20 5.76864e+21 1.00723e+21
1850 202.444 47.2078 0.00000 3.93186e+21 9.38861e+20
1851 202.444 47.2095 0.00000 2.65489e+21 7.55311e+20
1852 202.444 47.2100 0.00000 2.65489e+21 6.78454e+20
1853 202.444 47.2106 2.75979e+21 1.58683e+21 6.58433e+20
1854 202.443 47.1606 NaN 1.88231e+21 1.11357e+21
1855 202.443 47.1611 NaN 1.88231e+21 1.18009e+21
1856 202.443 47.1878 2.34377e+21 1.80671e+21 5.98406e+20
1857 202.443 47.2034 1.65259e+22 7.46852e+21 1.38612e+21
1858 202.443 47.2039 1.70349e+22 7.57643e+21 1.44858e+21
1859 202.443 47.2095 0.00000 2.48401e+21 7.26344e+20
1860 202.443 47.2100 6.30428e+20 2.48401e+21 6.91192e+20
1861 202.443 47.2106 2.62190e+21 1.45182e+21 6.79543e+20
1862 202.443 47.1606 NaN 1.72794e+21 1.13024e+21
1863 202.443 47.2034 1.54140e+22 7.76192e+21 1.33904e+21
1864 202.443 47.2039 1.57612e+22 7.61613e+21 1.38843e+21
1865 202.443 47.2045 1.17821e+22 7.00638e+21 1.38461e+21
1866 202.443 47.2050 5.59804e+21 7.00638e+21 1.24456e+21
1867 202.443 47.2100 1.68954e+21 2.30236e+21 6.91287e+20
1868 202.442 47.1606 NaN 1.69260e+21 1.13233e+21
1869 202.442 47.2034 8.61239e+21 7.63000e+21 1.27228e+21
1870 202.442 47.2039 4.09214e+21 7.24679e+21 1.29380e+21
1871 202.440 47.1656 NaN 2.97436e+21 1.29172e+21
1872 202.440 47.1661 NaN 2.97436e+21 1.25602e+21
1873 202.440 47.1667 NaN 3.24026e+21 1.20765e+21
1874 202.440 47.1672 NaN 3.24026e+21 1.20948e+21
1875 202.440 47.1678 NaN 3.38511e+21 1.17455e+21
1876 202.440 47.1684 NaN 3.34665e+21 1.04009e+21
1877 202.439 47.1645 NaN 4.07809e+21 1.37940e+21
1878 202.439 47.1650 NaN 4.07809e+21 1.40882e+21
1879 202.439 47.1656 NaN 3.89128e+21 1.35513e+21
1880 202.439 47.1661 NaN 3.89128e+21 1.32995e+21
1881 202.439 47.1667 NaN 3.27783e+21 1.30352e+21
1882 202.439 47.1672 NaN 3.27783e+21 1.27302e+21
1883 202.439 47.1678 NaN 3.43581e+21 1.22372e+21
1884 202.439 47.1684 NaN 3.41188e+21 1.11731e+21
1885 202.439 47.1689 NaN 3.34424e+21 1.05960e+21
1886 202.439 47.2250 NaN 1.92931e+21 1.91859e+21
1887 202.439 47.2256 NaN 1.71021e+21 1.91796e+21
1888 202.439 47.2261 NaN 1.71021e+21 1.89075e+21
1889 202.438 47.1645 NaN 4.06743e+21 1.35769e+21
1890 202.438 47.1650 NaN 4.06743e+21 1.43840e+21
1891 202.438 47.1656 NaN 3.91626e+21 1.45139e+21
1892 202.438 47.1661 NaN 3.91626e+21 1.47698e+21
1893 202.438 47.1667 NaN 3.36076e+21 1.44756e+21
1894 202.438 47.1672 NaN 3.36076e+21 1.40690e+21
1895 202.438 47.1678 NaN 3.43932e+21 1.32504e+21
1896 202.438 47.1684 NaN 3.41918e+21 1.18548e+21
1897 202.438 47.1689 NaN 3.34803e+21 1.14477e+21
1898 202.438 47.2245 NaN 2.08399e+21 2.19789e+21
1899 202.438 47.2250 NaN 2.08399e+21 2.32985e+21
1900 202.438 47.2256 NaN 1.88455e+21 2.33156e+21
1901 202.438 47.2261 NaN 1.88455e+21 2.26579e+21
1902 202.438 47.1650 NaN 4.01641e+21 1.42197e+21
1903 202.438 47.1656 NaN 3.89014e+21 1.45424e+21
1904 202.438 47.1661 NaN 3.89014e+21 1.48012e+21
1905 202.438 47.1672 NaN 3.44078e+21 1.43893e+21
1906 202.438 47.1678 NaN 3.42093e+21 1.36955e+21
1907 202.438 47.1684 NaN 3.38698e+21 1.21057e+21
1908 202.438 47.1689 NaN 3.30694e+21 1.17033e+21
1909 202.438 47.1967 1.17755e+22 6.18697e+21 1.03061e+21
1910 202.438 47.2245 NaN 2.29933e+21 2.32767e+21
1911 202.438 47.2250 NaN 2.29933e+21 2.48135e+21
1912 202.438 47.2256 NaN 2.08015e+21 2.48499e+21
1913 202.438 47.2261 NaN 2.08015e+21 2.40516e+21
1914 202.437 47.1672 NaN 3.49995e+21 1.44072e+21
1915 202.437 47.1678 NaN 3.39989e+21 1.38252e+21
1916 202.437 47.1734 0.00000 2.97958e+21 1.02157e+21
1917 202.437 47.1967 7.98518e+21 6.57432e+21 1.10697e+21
1918 202.437 47.1984 6.65192e+21 6.97930e+21 1.22067e+21
1919 202.437 47.1989 5.99885e+21 6.88544e+21 1.27973e+21
1920 202.437 47.1995 3.16625e+21 6.74711e+21 1.31237e+21
1921 202.437 47.2245 NaN 2.49174e+21 2.40435e+21
1922 202.437 47.2250 NaN 2.49174e+21 2.58197e+21
1923 202.437 47.2256 NaN 2.21991e+21 2.58645e+21
1924 202.436 47.1667 NaN 3.51104e+21 1.41059e+21
1925 202.436 47.1672 NaN 3.51104e+21 1.38237e+21
1926 202.436 47.1678 NaN 3.38204e+21 1.31570e+21
1927 202.436 47.1734 0.00000 3.37163e+21 1.14495e+21
1928 202.436 47.1989 3.55505e+21 6.29439e+21 1.30811e+21
1929 202.436 47.2239 NaN 2.42689e+21 2.28908e+21
1930 202.436 47.2245 NaN 2.55166e+21 2.41945e+21
1931 202.436 47.2250 NaN 2.55166e+21 2.62172e+21
1932 202.436 47.2256 NaN 2.24796e+21 2.62288e+21
1933 202.435 47.1734 0.00000 3.75334e+21 1.22469e+21
1934 202.435 47.1739 0.00000 3.80000e+21 1.24840e+21
1935 202.434 47.1706 0.00000 2.84085e+21 1.38648e+21
1936 202.434 47.1711 0.00000 2.84085e+21 1.43514e+21
1937 202.434 47.1717 0.00000 3.68454e+21 1.39763e+21
1938 202.434 47.1722 0.00000 3.68454e+21 1.35122e+21
1939 202.434 47.1728 0.00000 4.14648e+21 1.32751e+21
1940 202.434 47.1734 0.00000 4.28072e+21 1.30853e+21
1941 202.434 47.1739 0.00000 4.35453e+21 1.32992e+21
1942 202.434 47.1745 0.00000 4.38541e+21 1.33464e+21
1943 202.434 47.1661 NaN 3.41369e+21 1.28738e+21
1944 202.434 47.1667 NaN 3.59042e+21 1.35090e+21
1945 202.434 47.1706 0.00000 3.04389e+21 1.43640e+21
1946 202.434 47.1711 0.00000 3.04389e+21 1.48199e+21
1947 202.434 47.1717 0.00000 3.88821e+21 1.52108e+21
1948 202.434 47.1722 0.00000 3.88821e+21 1.49539e+21
1949 202.434 47.1728 0.00000 4.49890e+21 1.47535e+21
1950 202.434 47.1734 0.00000 4.90640e+21 1.49634e+21
1951 202.434 47.1739 0.00000 5.13658e+21 1.49284e+21
1952 202.434 47.1745 0.00000 5.16898e+21 1.45708e+21
1953 202.433 47.1661 NaN 3.53666e+21 1.28473e+21
1954 202.433 47.1667 NaN 3.72310e+21 1.34132e+21
1955 202.433 47.1672 NaN 3.72310e+21 1.33453e+21
1956 202.433 47.1706 0.00000 3.34793e+21 1.42876e+21
1957 202.433 47.1711 0.00000 3.34793e+21 1.45263e+21
1958 202.433 47.1717 0.00000 4.21860e+21 1.51626e+21
1959 202.433 47.1722 0.00000 4.21860e+21 1.51155e+21
1960 202.433 47.1728 0.00000 5.06932e+21 1.50445e+21
1961 202.433 47.1734 0.00000 5.59805e+21 1.55421e+21
1962 202.433 47.1739 0.00000 5.98105e+21 1.54720e+21
1963 202.433 47.1745 0.00000 6.26671e+21 1.49645e+21
1964 202.433 47.1889 4.62500e+21 1.72030e+21 8.04725e+20
1965 202.432 47.1656 NaN 3.61259e+21 1.23108e+21
1966 202.432 47.1661 NaN 3.61259e+21 1.26719e+21
1967 202.432 47.1667 NaN 3.80697e+21 1.32042e+21
1968 202.432 47.1672 NaN 3.80697e+21 1.31365e+21
1969 202.432 47.1700 0.00000 3.57888e+21 1.41769e+21
1970 202.432 47.1711 0.00000 3.68924e+21 1.42616e+21
1971 202.432 47.1717 0.00000 4.70076e+21 1.47322e+21
1972 202.432 47.1722 0.00000 4.70076e+21 1.49135e+21
1973 202.432 47.1728 0.00000 5.63085e+21 1.51132e+21
1974 202.432 47.1750 0.00000 6.52615e+21 1.30348e+21
1975 202.431 47.1656 NaN 3.66425e+21 1.17168e+21
1976 202.431 47.1667 NaN 3.87341e+21 1.20364e+21
1977 202.431 47.1945 0.00000 4.71633e+21 1.03926e+21
1978 202.431 47.1950 1.04593e+21 4.71633e+21 1.18582e+21
1979 202.430 47.1728 0.00000 5.91143e+21 1.34772e+21
1980 202.430 47.1734 0.00000 6.24083e+21 1.41358e+21
1981 202.430 47.1739 0.00000 6.50518e+21 1.41961e+21
1982 202.430 47.1745 0.00000 6.53572e+21 1.36816e+21
1983 202.430 47.1761 0.00000 5.23848e+21 1.04752e+21
1984 202.430 47.1767 0.00000 4.01594e+21 9.30361e+20
1985 202.430 47.1928 7.52151e+20 4.05784e+21 8.26315e+20
1986 202.430 47.1934 0.00000 4.13989e+21 8.85763e+20
1987 202.430 47.1939 5.68752e+20 4.06702e+21 9.35475e+20
1988 202.430 47.1950 4.55390e+21 3.98951e+21 1.12999e+21
1989 202.429 47.1734 0.00000 5.82262e+21 1.33570e+21
1990 202.429 47.1739 0.00000 6.14360e+21 1.34010e+21
1991 202.429 47.1767 0.00000 3.92631e+21 9.08971e+20
1992 202.429 47.1928 6.86181e+20 3.47698e+21 7.94551e+20
1993 202.429 47.1934 6.60165e+20 3.61684e+21 8.60744e+20
1994 202.429 47.1939 1.98563e+21 3.55118e+21 9.26190e+20
1995 202.429 47.1945 8.29786e+20 3.49494e+21 9.96381e+20
1996 202.429 47.1950 4.12208e+21 3.49494e+21 1.09184e+21
1997 202.429 47.1789 0.00000 1.96316e+21 6.30940e+20
1998 202.429 47.1795 2.32610e+21 1.94203e+21 6.52908e+20
1999 202.429 47.1800 5.85942e+21 1.94203e+21 7.57265e+20
2000 202.429 47.1806 1.06129e+22 1.80415e+21 8.09501e+20
2001 202.429 47.1811 1.01188e+22 1.80415e+21 8.49938e+20
2002 202.429 47.1845 0.00000 1.30326e+21 8.11748e+20
2003 202.429 47.1850 2.80151e+21 1.30326e+21 9.25276e+20
2004 202.429 47.1928 1.23518e+21 3.05634e+21 7.36526e+20
2005 202.429 47.1934 1.44961e+21 3.21573e+21 7.88516e+20
2006 202.429 47.1939 3.42961e+21 3.22471e+21 8.30481e+20
2007 202.429 47.1945 0.00000 3.16332e+21 8.93101e+20
2008 202.429 47.1950 0.00000 3.16332e+21 9.53196e+20
2009 202.428 47.1800 5.04683e+21 2.06979e+21 7.48942e+20
2010 202.428 47.1806 5.09422e+21 2.03468e+21 7.98979e+20
2011 202.428 47.1811 3.41903e+21 2.03468e+21 8.44472e+20
2012 202.428 47.1834 3.21996e+21 1.05553e+21 7.94054e+20
2013 202.428 47.1839 6.10503e+20 1.22021e+21 8.01567e+20
2014 202.428 47.1934 0.00000 2.92455e+21 7.59919e+20
2015 202.428 47.1939 0.00000 2.95434e+21 7.87824e+20
2016 202.428 47.1945 0.00000 2.93258e+21 8.33215e+20
2017 202.428 47.1950 0.00000 2.93258e+21 8.77223e+20
2018 202.427 47.1834 0.00000 1.28683e+21 8.18514e+20
2019 202.427 47.1945 0.00000 2.62648e+21 8.00046e+20
2020 202.426 47.1861 4.62748e+21 2.27497e+21 1.26885e+21
2021 202.426 47.1867 3.99197e+21 2.49698e+21 1.24403e+21
2022 202.426 47.1872 1.38904e+21 2.49698e+21 1.16454e+21
2023 202.425 47.1861 7.42782e+21 2.41962e+21 1.30185e+21
2024 202.425 47.1867 9.78106e+21 2.62323e+21 1.26928e+21
2025 202.425 47.1872 2.14900e+21 2.62323e+21 1.17229e+21
2026 202.424 47.1856 2.69998e+21 2.59910e+21 1.27780e+21
2027 202.424 47.1861 8.15923e+21 2.59910e+21 1.32566e+21
