,ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,Dist_to_center,H_old,L_Bol,F_Bol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Sigma_new,Mass_old,Mass_g,Mass_tot,E_dot_Wind,L_Edd,F_Edd,tau_RP,v_inf,R_UV,velocity_no_aging,distance_no_aging,time_no_aging,velocity_aging,distance_aging,time_aging
1832,1833,202.445,47.2056,3.9106999999999996e+37,2.031e+36,4.5367e+36,4.5813999999999996e+35,1.0493,0.1257,0.033153,0.0063059,0.006742,0.022918,734.749733504958,765.3005445816136,2.2969558598462068,6760.114191845027,2.857768821374487e+21,2.3992366127616087e+39,0.04905118787032032,0.1678010168132993,0.004373595767100223,1.034995454133166,0.6779704002348799,8.690822533814745e+35,1.7767950296618683e-05,2.891371262751716e+37,2.0936319601443892e+38,2.3914599089533755e+38,2268363.698480682,2.540242721220862e+40,0.4257039805530787,2.214361877512656,0.0,8.708896373163565e+19,0.0,0.0,0.0,0.0,0.0,0.0
1833,1834,202.445,47.2061,2.3145e+37,1.2057000000000001e+36,2.8285e+36,2.1419e+35,1.1315,0.0948,0.022429,0.0036708,0.0053229,0.015808,734.7515240478256,770.7005212320585,2.017972163790903,6721.285353192386,2.841354328760507e+21,1.4199588667595937e+39,0.02903034605719088,0.14742003944415827,0.004716214248045271,1.0552546488429326,0.7310812044846722,5.14355710090629e+35,1.0515744230322946e-05,2.554862274159413e+37,2.257642774138356e+38,2.5182725586552035e+38,1342503.3319184643,2.8291328261160687e+40,0.4453881544457024,2.387830424478767,0.0,9.043583767233248e+19,0.0,0.0,0.0,0.0,0.0,0.0
1834,1835,202.445,47.2067,1.4426e+37,7.5604e+35,2.2634e+36,1.683e+35,1.5263,0.098,0.017054,0.002488,0.0048677,0.01261,734.7536726990868,777.1804932507083,1.752646793638336,6675.440081612465,2.8219737112131603e+21,8.85043275518423e+38,0.018094265380040424,0.12803686989806906,0.006361783302511265,1.115530704825985,0.9861681329252808,3.205917249413443e+35,6.554336844529653e-06,2.2341814962197886e+37,3.045373544999887e+38,3.2719976118712792e+38,836766.172661731,4.690558914660756e+40,0.6571847570071974,3.2209859274254904,0.0,1.0503480623616079e+20,0.0,0.0,0.0,0.0,0.0,0.0
1835,1836,202.445,47.2072,1.3052e+37,6.8544e+35,1.8447000000000002e+36,1.5796999999999999e+35,1.3612,0.1283,0.017465,0.0024725,0.0063871,0.013903,734.7554632418597,782.5804699658122,1.5179110429404998,6637.871635107951,2.8060920364305665e+21,8.007475968436474e+38,0.016370882555128773,0.1108884662963451,0.005673628664992685,1.0944434111230854,0.879494242637681,2.9005706321464205e+35,5.93007101724671e-06,1.9459014035554003e+37,2.7159552312480156e+38,2.913445942235702e+38,757068.6320241865,3.796560178749501e+40,0.5289709710720956,2.8725716074242142,0.0,9.919145406522597e+19,0.0,0.0,0.0,0.0,0.0,0.0
1836,1837,202.445,47.2095,1.8808e+37,9.8185e+35,1.5829999999999998e+36,3.3656e+35,0.5424,0.3348,0.027151,0.006957,0.0087368,0.022406,734.7636997388447,807.4203632645275,1.6642154037407746,6472.793187495934,2.7363068187140345e+21,1.153881458890233e+39,0.023590527053084735,0.12157572846814653,0.0022607818012724303,0.8464930886558144,0.350453774027827,4.179737392691532e+35,8.545263231104515e-06,2.187854586168977e+37,1.0822319405149307e+38,1.3051971365245198e+38,1090939.8430210617,8.762552076748293e+39,0.16822844957235453,1.144639171221638,0.0,6.261424192650731e+19,0.0,0.0,0.0,0.0,0.0,0.0
1837,1838,202.445,47.21,1.8748e+37,9.787499999999999e+35,1.1585e+36,3.0968e+35,0.0543,0.4136,0.030156,0.0070963,0.0099362,0.022703,734.7654902817522,812.8203401627877,1.3499348369778168,6438.650263641504,2.721873248438039e+21,1.1502004248869675e+39,0.023515270161167192,0.09861649450781244,0.0002263282666096847,0.1950195425017351,0.03508414441318401,4.166403479273758e+35,8.518002714629276e-06,1.784095218687826e+37,1.0834290997411642e+37,2.909188353221728e+37,1087459.601071824,8.487016009597181e+38,0.03604385980365596,0.11459053649951134,149485.98583301145,1.9811310345870074e+19,0.463488072847867,28.220200688062494,28138141.746997967,0.044890868085647816,20.078435141216378,3592188.6450390597
1838,1839,202.445,47.2106,1.2493e+37,6.5677e+35,9.1726e+35,3.1287999999999997e+35,0.3266,0.4946,0.026989,0.0054605,0.00736,0.018729,734.7676389331625,819.3003124872273,1.294427416861503,6398.531072616186,2.704913272615555e+21,7.66452630046559e+38,0.015669739178763697,0.09456137017987279,0.0013613040860906633,0.6785853883066761,0.2110217599511215,2.776343005470827e+35,5.6760938720857455e-06,1.7214593716630422e+37,6.516536721463429e+37,8.265759523181179e+37,724644.377863788,4.1682609904410324e+39,0.08887077375101204,0.6892314773617016,0.0,4.858714457500468e+19,0.0,0.0,0.0,0.0,0.0,0.0
1839,1840,202.4441,47.1611,3.0723e+37,1.5973e+36,2.3187e+36,3.7968e+35,0.3702,0.3371,0.039122,0.0069574,0.0083719,0.02988,741.19935707253,284.7004845267193,1.4289327459575447,11671.648774363342,4.934069605162367e+21,1.8848734613720027e+39,0.03853529150637613,0.10439684668242208,0.001543033596664922,0.7168123651913519,0.23919245417607218,6.827630365571137e+35,1.3958747461145471e-05,1.0418818558622947e+37,7.386472425859649e+37,8.496630585377654e+37,1782057.890107193,4.5976480715070554e+39,0.07745744109870789,0.7812415582342375,0.0,5.1728691598519435e+19,0.0,0.0,0.0,0.0,0.0,0.0
1840,1841,202.4441,47.1617,2.9107999999999997e+37,1.5138000000000002e+36,2.8345e+36,3.111e+35,0.7727,0.1871,0.036741,0.0059755,0.007949,0.027758,741.2014310537702,291.1804574054284,1.3882670890831232,11596.07957744664,4.902123503561689e+21,1.7857922961174445e+39,0.03650962683226235,0.1014257897932188,0.003220697083044261,0.9530605186955973,0.49925448228484876,6.468725862742721e+35,1.322498522602032e-05,1.0188271634662491e+37,1.5417415568508242e+38,1.6500929990601917e+38,1688381.3776402099,1.4016958758594958e+40,0.1915933659778125,1.63064654794056,0.0,7.473408860942343e+19,0.0,0.0,0.0,0.0,0.0,0.0
1841,1842,202.4441,47.1622,1.7185999999999998e+37,8.9818e+35,1.9613e+36,1.7809e+35,1.0234,0.1566,0.025958,0.0040531,0.0064211,0.019255,741.203159371536,296.5804347556883,1.176167045872485,11533.232215151551,4.875555426843519e+21,1.0543708396686273e+39,0.021556082408247246,0.08592987677307015,0.004265641768846249,1.03069160480049,0.6612359740783152,3.819277266631044e+35,7.808320602390588e-06,8.67873558279204e+36,2.041954586878651e+38,2.132561219973203e+38,996857.3023266678,2.2185726489609197e+40,0.2788737264447418,2.159704512957641,0.0,8.600743439028716e+19,0.0,0.0,0.0,0.0,0.0,0.0
1842,1843,202.4441,47.1628,1.1322e+37,5.9668e+35,1.545e+36,1.5388e+35,1.3057,0.1565,0.022567,0.0035849,0.0060126,0.016181,741.205233352631,303.0604075193573,1.0251238772517297,11457.970583920347,4.843739345476464e+21,6.946111164161642e+38,0.014200975504839713,0.07489473731226846,0.005442298668734168,1.08898417927885,0.8436347580164708,2.5161094619339387e+35,5.1440594588773556e-06,7.613895346510566e+36,2.6052180028214328e+38,2.6838730657484724e+38,656721.6558211645,3.3716264167272785e+40,0.4021123539783148,2.7554486833777525,0.0,9.714825152110694e+19,0.0,0.0,0.0,0.0,0.0,0.0
1843,1844,202.4441,47.2039,1.2789999999999998e+37,6.7195e+35,2.7805e+36,2.2114999999999998e+35,2.0414,0.0952,0.015278,0.0037606,0.0033003,0.010197,741.347301041375,746.9384730675102,1.89874429556842,7004.933523657062,2.961263678630917e+21,7.846737483627221e+38,0.016042260793755512,0.13871131812240198,0.00850877575427275,1.1611182931067694,1.3189829172205125,2.842345876888807e+35,5.811033428638171e-06,2.30659414175167e+37,4.073134740721202e+38,4.306636500773257e+38,741871.5755125148,7.933062002384294e+40,1.0504937541961068,4.308013281954004,0.0,1.2147232435104586e+20,0.0,0.0,0.0,0.0,0.0,0.0
1844,1845,202.4441,47.2045,1.7071999999999998e+37,8.923e+35,3.1448000000000003e+36,2.6453e+35,1.7797,0.0992,0.017207,0.0034877,0.0040143,0.011713,741.3493750223033,753.4184449843402,1.955928091132632,6956.937630477698,2.9409739078978324e+21,1.0473768750624232e+39,0.021413094313603918,0.14288862189893184,0.007417981880023128,1.1415629564068,1.1498941401868064,3.793942831137273e+35,7.756525621087636e-06,2.3924498445923445e+37,3.550973791545764e+38,3.794012718836136e+38,990244.8426231161,6.197212469650056e+40,0.8513734358993412,3.7557417644232105,0.0,1.134192279552411e+20,0.0,0.0,0.0,0.0,0.0,0.0
1845,1846,202.4441,47.205,1.8504999999999998e+37,9.6615e+35,1.9007e+36,1.4798e+35,0.857,0.1038,0.017965,0.0031127,0.0047554,0.01265,741.3511033398452,758.8184216107526,1.7059082744987804,6917.5289993144515,2.924314313956767e+21,1.135292237173743e+39,0.023210479748901156,0.12462348533040986,0.0035720685908747656,0.9836998257582124,0.5537221318986868,4.1124011299317735e+35,8.407597622904564e-06,2.0985156322937934e+37,1.7099424281366073e+38,1.9239063924959183e+38,1073364.6211774112,1.7561370260969306e+40,0.28345808766124714,1.8085467731138343,0.0,7.870524904052826e+19,0.0,0.0,0.0,0.0,0.0,0.0
1846,1847,202.4441,47.2056,1.9994e+37,1.043e+36,1.5969e+36,1.2417e+35,0.4595,0.1081,0.019819,0.0030314,0.0056651,0.014598,741.3531773206032,765.2983935979877,1.64641281141288,6870.957936207876,2.9046268754982884e+21,1.2266432310214439e+39,0.025078104949988096,0.12027691941606392,0.0019152456446988972,0.7939037630049777,0.29689068799001944,4.443304414582863e+35,9.084112773431713e-06,2.0390520437140098e+37,9.168244407570256e+37,1.1251729495430094e+38,1159732.6255509949,6.823317301940553e+39,0.1358412738554809,0.9696933981864727,0.0,5.76309852612594e+19,0.0,0.0,0.0,0.0,0.0,0.0
1847,1848,202.4441,47.2061,1.1601e+37,6.1097999999999995e+35,1.1115e+36,1.1781e+35,0.747,0.1734,0.014578,0.0020183,0.0053462,0.011439,741.3549056380772,770.6983702850532,1.4540864754242642,6832.7590235125335,2.888478677610915e+21,7.11727924531348e+38,0.014550920052256274,0.10622659109190868,0.0031135767063984244,0.944264514270689,0.4826492794962883,2.578112159326588e+35,5.270820860487212e-06,1.8109249181683297e+37,1.4904632366604966e+38,1.6741338406366561e+38,672904.7808851202,1.387635870018107e+40,0.22332437994922807,1.5764112479767027,0.0,7.348075118619897e+19,0.0,0.0,0.0,0.0,0.0,0.0
1848,1849,202.4441,47.2072,1.0888e+37,5.7442e+35,1.1348000000000001e+36,4.3787999999999996e+35,0.8801,0.5341,0.01671,0.00226,0.0092559,0.015405,741.3587079365541,782.5783190997038,1.600960498863768,6750.722844149665,2.8537987256227217e+21,6.679849704592118e+38,0.01365661731996951,0.11695597510845432,0.003668351886614797,0.9911998882530227,0.5686474309031906,2.4196608215453742e+35,4.946875056373137e-06,2.0180663473581172e+37,1.7560330583465902e+38,1.9602593539039473e+38,631547.905721678,1.823653124586343e+40,0.28852433168650843,1.8572952333926322,0.0,7.97589259404658e+19,0.0,0.0,0.0,0.0,0.0,0.0
1849,1850,202.4441,47.2078,1.2792e+37,6.721e+35,7.7793e+35,2.8035e+35,0.029,0.619,0.019161,0.0030556,0.010573,0.018959,741.3607819175094,789.0582912426971,1.3294690541847214,6707.16410864167,2.835384717707972e+21,7.847964494961644e+38,0.016044769356819432,0.09712239171328747,0.00012087513318012627,0.11422273937684252,0.018737388360632348,2.8427903406694e+35,5.81194211252068e-06,1.6867228962614985e+37,5.786269593461098e+36,2.293777759014302e+37,741987.5835774895,6.101812568988637e+38,0.029804747541319173,0.06119936571797107,119134.21569513943,1.4478123785296744e+19,0.2953978420480347,25.286301470429148,28413755.89031775,0.02286308718141652,20.033902259613928,3162441.683765731
1850,1851,202.4441,47.2095,3.8826e+37,2.0165e+36,3.6563e+36,9.0339e+35,0.7198,0.3851,0.045069,0.011213,0.01299,0.037045,741.3666581969886,807.4182125672328,1.9464344489441283,6588.472563686308,2.7852090865117734e+21,2.381997103512983e+39,0.048698734759839844,0.14219327205679788,0.0030002041676915475,0.9333945653431925,0.4650749014476952,8.628375372641505e+35,1.7640280211126323e-05,2.513955642365393e+37,1.4361920184045855e+38,1.6962159580137662e+38,2252064.565351752,1.3705086140378585e+40,0.2492147911181407,1.5190104635791575,0.0,7.2130544009202565e+19,0.0,0.0,0.0,0.0,0.0,0.0
1851,1852,202.4442,47.21,2.2252e+37,1.1596000000000001e+36,1.3387000000000002e+36,2.8343e+35,0.012,0.3919,0.031448,0.0071096,0.010676,0.023977,740.6347313743262,812.8184247057394,1.293801209441465,6541.984512641057,2.7655567405493566e+21,1.3651728106776618e+39,0.027910272649151503,0.0945161576591796,5.001729648832811e-05,0.05122913952572227,0.00775340208026166,4.945104022871755e+35,1.0110016876783159e-05,1.6829059682626844e+37,2.3943184524666613e+36,1.9717888537380681e+37,1290705.730907309,4.83934166173546e+38,0.026622677348371093,0.025323875469505267,278633.3441837918,9.313306794689917e+18,1.2584004119845198,41.515248430048956,27255568.13890465,0.2837473346513234,21.298370318110166,8123377.417247268
1852,1853,202.4442,47.2106,1.5473999999999998e+37,8.100099999999999e+35,1.1287000000000001e+36,2.0532e+35,0.3163,0.2647,0.029096,0.0057986,0.0080981,0.020935,740.6368136521803,819.2983970694615,1.235354864207119,6502.502905295735,2.748866296677074e+21,9.493386694421237e+38,0.01940875242553345,0.09024633551082037,0.001318372573271515,0.6618441559997601,0.2043667564988969,3.438816270443894e+35,7.030487198963804e-06,1.616636297372271e+37,6.311024387626707e+37,7.962048847703418e+37,897554.3987084171,3.986836110730311e+39,0.0839146827318412,0.6674951509170429,0.0,4.781485933252784e+19,0.0,0.0,0.0,0.0,0.0,0.0
1853,1854,202.4433,47.1606,1.0295e+37,5.441e+35,1.4359000000000002e+36,3.3111e+35,1.3403,0.2995,0.022127,0.0038217,0.007523,0.016817,747.0723346713405,279.298656061568,0.9389200240680352,11793.0557034159,4.985393137087872e+21,6.316040843936064e+38,0.01291282837151783,0.06859690815975734,0.005586515206942181,1.0907368282730985,0.8659904006812252,2.287877310599709e+35,4.677450285209538e-06,6.775502278777645e+36,2.674254184867555e+38,2.744297084965931e+38,597151.5144567116,3.5332063020039927e+40,0.4145939876727867,2.828465857648159,0.0,9.842701066049692e+19,0.0,0.0,0.0,0.0,0.0,0.0
1854,1855,202.4433,47.1611,1.0580999999999999e+37,5.5874e+35,6.4241e+35,2.3506e+35,0.0264,1.077,0.020576,0.0032981,0.0074429,0.016149,747.0740076776308,284.698633542492,0.9759944526497312,11730.270236360291,4.958851225946283e+21,6.491503464758376e+38,0.0132715528896581,0.07130551333651132,0.00011003805227432183,0.10471375580338124,0.01705748457657565,2.351435631224431e+35,4.80739208040817e-06,7.080735923853018e+36,5.267500595426654e+36,1.2583380082402115e+37,613740.6677480782,3.323990591237622e+38,0.013238827733646019,0.05571252603291158,161019.03443853316,1.3813866352127425e+19,0.7054086536424709,39.062425750641566,42389779.412312314,0.07957155381943153,20.254744286707535,5820446.4213461075
1855,1856,202.4433,47.1878,9.8006e+36,5.1884e+35,9.9505e+35,1.3311999999999999e+35,0.8387,0.197,0.051027,0.0097811,0.0074187,0.023916,747.1633461998586,573.0573864456538,1.196197187599804,8609.244072156162,3.63946948036629e+21,6.012723642067002e+38,0.012292711582117304,0.0873904817613007,0.003495792213730065,0.9756394094865012,0.5418981937262878,2.1780058640372516e+35,4.4528236294535785e-06,1.1823945451043628e+37,1.6734290717364905e+38,1.793846532110964e+38,568474.3207949925,1.6157010612897704e+40,0.2243736911406759,1.7699278630228388,0.0,7.786039596140805e+19,0.0,0.0,0.0,0.0,0.0,0.0
1856,1857,202.4433,47.2034,1.6719999999999998e+37,8.7414e+35,2.7558e+36,2.0490000000000002e+35,1.6041,0.0888,0.020615,0.005092,0.0034628,0.013127,747.2155439850708,741.5366482678705,2.261219876781558,7142.200554918047,3.0192919058187797e+21,1.0257814755766e+39,0.020971587214354354,0.1651923785271093,0.00668606210807726,1.1249349911961026,1.0364360230789773,3.715717205752999e+35,7.596597257766241e-06,2.6941468831890384e+37,3.2006051913348092e+38,3.4737355968594664e+38,969827.4231875879,5.189824887867063e+40,0.7522757126499817,3.3851690533861163,0.0,1.0767850219727436e+20,0.0,0.0,0.0,0.0,0.0,0.0
1857,1858,202.4433,47.2039,2.3503e+37,1.2242e+36,3.9476e+36,3.0085999999999998e+35,1.6338,0.0862,0.02367,0.0046027,0.0042587,0.015206,747.217216991024,746.9366248697745,2.4372267100462,7102.179128746148,3.002373259083646e+21,1.4419223696457434e+39,0.0294793788456322,0.17805026659977666,0.006809854916885872,1.13033799254111,1.055625693227625,5.223116117632341e+35,1.0678398645291865e-05,2.9202115259080457e+37,3.2598645730333592e+38,3.5571088417417965e+38,1363268.775548916,5.3868790273560295e+40,0.7935995449319072,3.4478456451731416,0.0,1.0867076700747155e+20,0.0,0.0,0.0,0.0,0.0,0.0
1858,1859,202.4433,47.2095,5.4977999999999995e+37,2.8524e+36,5.0805e+36,7.6474e+35,0.69,0.1964,0.061193,0.013605,0.014467,0.050194,747.2359546590615,807.416364734027,1.927742021018376,6691.772965992651,2.8288782702812767e+21,3.3729314571920045e+39,0.06895789006404149,0.14082825994517595,0.002875994548078866,0.9206161738305636,0.4458206196150454,1.2217864864706243e+36,2.497881124626031e-05,2.4513872297373134e+37,1.3767331101683299e+38,1.6340896980067676e+38,3188945.6980865556,1.283213379488878e+40,0.2345442821110052,1.4561228394965526,0.0,7.062164539637262e+19,0.0,0.0,0.0,0.0,0.0,0.0
1859,1860,202.4433,47.21,2.3915999999999997e+37,1.2456e+36,1.7331e+36,2.4515e+35,0.306,0.229,0.032902,0.0065618,0.011213,0.025794,747.2376276651498,812.8163417013865,1.222714006776367,6658.752961162256,2.8149194024858524e+21,1.4672601537015528e+39,0.02999739711833126,0.08932340550744983,0.0012754410604523666,0.6536780337219502,0.19771175304667232,5.314897888324684e+35,1.086604186702975e-05,1.5625562981847595e+37,6.105512053789986e+37,7.721217330857992e+37,1387224.4409661693,3.787063251544007e+39,0.07957500338488807,0.6457588244723843,0.0,4.7029893982725956e+19,0.0,0.0,0.0,0.0,0.0,0.0
1860,1861,202.4433,47.2106,1.3766e+37,7.2215e+35,1.0565000000000001e+36,2.2829e+35,0.3966,0.3293,0.026426,0.0047869,0.0086036,0.020029,747.2396352725195,819.2963141089441,1.1406530793637268,6619.967799584159,2.7985233739063996e+21,8.445519014825045e+38,0.01726643956894749,0.0833284587264612,0.001653071648939244,0.7414585964255406,0.25624993875264784,3.0592442018179297e+35,6.254471163302038e-06,1.466225526835536e+37,7.913222485402315e+37,9.41004045425603e+37,798483.5112201157,5.273721259217794e+39,0.09799475210938138,0.836954084267149,0.0,5.354138995290629e+19,0.0,0.0,0.0,0.0,0.0,0.0
1861,1862,202.4425,47.1606,1.1168e+37,5.8876999999999996e+35,2.0106e+36,4.4104e+35,1.7435,0.2753,0.03019,0.0049645,0.0089482,0.022014,752.9470406401585,279.2968651913208,0.8756686986527373,11852.220805810315,5.010404576264471e+21,6.851631291411166e+38,0.014007816148918028,0.06397583040254268,0.007267096368950005,1.136653453845543,1.126504710578017,2.481885750828319e+35,5.0740907999242455e-06,6.287521775699381e+36,3.478745184896353e+38,3.544102288404175e+38,647789.0348181209,5.695783999837908e+40,0.6476877488837484,3.679348073423536,0.0,1.1225979953460347e+20,0.0,0.0,0.0,0.0,0.0,0.0
1862,1863,202.4425,47.2034,2.4485e+37,1.2749e+36,2.7969e+36,2.6754e+35,1.0248,0.1239,0.028726,0.005901,0.0046269,0.017926,753.0855152981921,741.5348601776075,2.403343918895174,7239.475393458029,3.0604138444125315e+21,1.5021686261658526e+39,0.030711083310015937,0.17557567466668883,0.00427147712010322,1.0313528991923835,0.6621405376543458,5.441347833903242e+35,1.1124562431603258e-05,2.8250136708515472e+37,2.0447479584065285e+38,2.3326906733255864e+38,1420228.735451441,2.4285262143680764e+40,0.40724449072305857,2.16265896509575,0.0,8.606624289930566e+19,0.0,0.0,0.0,0.0,0.0,0.0
1863,1864,202.4425,47.2039,2.8262999999999997e+37,1.4702000000000002e+36,3.3707000000000004e+36,3.7824e+35,1.093,0.1497,0.029817,0.0047821,0.0056403,0.019183,753.0871329926947,746.9348368119253,2.298996462916614,7199.994693234851,3.0437237840168155e+21,1.733951067238125e+39,0.03544975893775701,0.16795241019517643,0.0045557420884785515,1.045019830805772,0.7062057061438328,6.280939915442406e+35,1.2841066285660723e-05,2.7171734878692092e+37,2.180825057121717e+38,2.4588233458240804e+38,1639367.970188445,2.6944830042906266e+40,0.4369281282673178,2.3065829906807713,0.0,8.888395431359503e+19,0.0,0.0,0.0,0.0,0.0,0.0
