ID,RA,Dec,LHa,E_LHa,LPab,E_Pab,AHa,E_AHa,Ha/24um,Ha/70um,Ha/8um,Ha/12um,xcenter,ycenter,3.6um_aperture_average,LBol,Sigma_star,Sigma_g,Momentum,tau,Mass_new,Mass_g,Mass_old,L_Edd
142,202.512,47.2055,4.5972e+37,2.3862e+36,4.9969e+36,5.3348e+35,0.9464,0.1351,0.059191,0.01142,0.01042,0.040494,243.15888116535115,764.5944233457612,1.8556375490514647,6.349723756906077e+39,0.1355769104456025,,0.9660819882958444,0.4407043499618227,2.3000783672811234e+36,1.842911675808265e+37,6.760459239420247e+35,3.430788536885513e+39
144,202.512,47.2122,1.0567e+37,5.5797e+35,7.7281e+35,1.307e+35,0.3204,0.3274,0.033342000000000004,0.007167399999999998,0.0043403,0.015477,243.2449476527892,836.9540725788574,1.3642769383176678,1.4595303867403314e+39,0.09967703681348893,,0.6234447478351196,0.1491987254097295,5.286898135182205e+35,6.239105039401607e+36,4.970334124512722e+35,6.108477382423159e+38
145,202.512,47.2128,2.2078e+37,1.1505e+36,1.8199e+36,1.6925e+35,0.5094,0.1208,0.050535,0.010775,0.0059592,0.023321,243.2526550999108,843.4340414789954,1.6736386349519343,3.0494475138121554e+39,0.12227967441441645,,0.7756105380365244,0.2372092094997385,1.104609984182386e+36,9.919475989610418e+36,6.097400744501584e+35,1.2501176484489976e+39
146,202.512,47.2133,1.5943000000000004e+37,8.3413e+35,1.3405000000000002e+36,1.3458e+35,0.5407,0.1448,0.036345,0.0074143,0.0054528,0.017762,243.2590779723913,848.8340156065523,1.4313072253526269,2.20207182320442e+39,0.10457441519814546,,0.7946192783533117,0.2517844907273431,7.976626948917376e+35,1.0528976575544473e+37,5.214538885048053e+35,1.319042574836823e+39
150,202.5111,47.1622,1.7419e+37,9.1023e+35,1.4874000000000002e+36,1.8946e+35,0.5653,0.2393,0.012172,0.0057059,0.0068611,0.017971,249.21150234829705,296.948903332028,0.8849129721000505,2.4059392265193373e+39,0.0646536640907524,,0.8061578359069813,0.26323982357715386,8.7151016009027e+35,1.1008008984936733e+37,3.223915188272955e+35,1.3999090712283378e+39
151,202.5111,47.1628,3.3064e+37,1.7185e+36,2.106e+36,2.3585e+35,0.1021,0.2256,0.015927,0.007660300000000002,0.0092163,0.023005,249.2191351250453,303.4288724825094,0.9084639338111252,4.5668508287292825e+39,0.0663743485145195,,0.2999943743290731,0.04754428796608421,1.6542632718999188e+36,1.988179227599576e+36,3.309716058587448e+35,2.212531902876756e+38
152,202.5111,47.1633,7.575500000000002e+37,3.9279e+36,5.6421e+36,5.9139e+35,0.3492,0.2218,0.028959,0.013114,0.01248,0.03913,249.22549577227898,308.82884672792323,1.551850865314451,1.046339779005525e+40,0.11338159539788065,,0.6519558797055344,0.16260984679487372,3.7901861288040876e+36,6.799923469909616e+36,5.6537035079830756e+35,9.775913937198428e+38
153,202.5111,47.1639,6.9035e+37,3.580000000000001e+36,9.3478e+36,8.8367e+35,1.2935,0.1724,0.02491,0.01039,0.011846,0.033422,249.2331285490781,315.30881576796355,1.590079748878244,9.53522099447514e+39,0.11617468067793064,,1.0532383723771734,0.6023363024890297,3.4539700270871916e+36,2.5188147217434395e+37,5.792978987310208e+35,5.87156786619117e+39
154,202.5111,47.1644,3.543000000000001e+37,1.8408e+36,4.0285e+36,3.7771e+35,1.0175,0.1787,0.013893,0.0053701,0.010994,0.018666,249.23948919625457,320.70878992343034,0.954575902974822,4.8936464088397796e+39,0.06974338915339455,,0.9830984728807929,0.4738130558813976,1.7726393577127428e+36,1.9813637258399297e+37,3.477711197584244e+35,3.7142340043206813e+39
155,202.5111,47.1661,7.7444000000000015e+37,4.0154000000000005e+36,7.947600000000001e+36,5.8333e+35,0.8556,0.0779,0.048244,0.011605,0.013556,0.056931,249.26111539647067,339.0687017602249,1.4345964947645895,1.0696685082872928e+40,0.1048147363668592,,0.9367424780763184,0.3984220644836597,3.874690443655255e+36,1.6660980873008789e+37,5.2265223522927274e+35,3.1469325648218423e+39
156,202.5111,47.1666,1.72e+37,8.9894e+35,1.5886e+36,1.8067e+35,0.6891,0.2481,0.01655,0.0034816,0.007501899999999999,0.018252,249.26747604345886,344.4686757473487,0.7340643049166604,2.3756906077348067e+39,0.053632332768795116,,0.8738133923578194,0.32088901897579464,8.605531174896746e+35,1.3418749321634356e+37,2.674343281660337e+35,1.876904667810896e+39
157,202.5112,47.2055,2.7786000000000003e+37,1.4455e+36,2.5364e+36,3.0093e+35,0.6706,0.1866,0.042453,0.0076627,0.0083627,0.028408,249.0286173073167,764.5874708988632,1.6659104618336744,3.837845303867404e+39,0.1217150372980259,,0.8581358321226014,0.3122742361415874,1.3901935420097733e+36,1.3058501371481642e+37,6.069245462028513e+35,1.9249489772605882e+39
158,202.5112,47.2172,1.9845e+37,1.0353e+36,1.5076e+36,2.2672e+35,0.3805,0.2515,0.03524,0.0049787,0.0047707,0.016832,249.1776182348275,890.9468637399368,1.7022353072462189,2.741022099447514e+39,0.12436900941449028,,0.6787076405271644,0.1771851280224784,9.928881753827091e+35,7.409424055843667e+36,6.2015841490287184e+35,8.27580943288662e+38
159,202.5112,47.2178,2.5671e+37,1.3361e+36,2.8593e+36,2.9736e+35,0.985,0.1407,0.043311,0.0056614,0.0045194,0.020232,249.18525930881734,897.4268332105951,2.0513032478547,3.545718232044199e+39,0.14987267145641114,,0.9752490427910756,0.4586789779294119,1.2843755278533397e+36,1.9180769237860742e+37,7.473308568206526e+35,3.5052995329921246e+39
161,202.5103,47.1622,2.8178e+37,1.4658e+36,2.4776000000000003e+36,2.2907e+35,0.6114,0.1275,0.016543000000000002,0.0072037,0.0067914,0.022022,255.08602847469345,296.9420151412556,1.2276354516934205,3.891988950276243e+39,0.0896937129662866,,0.8376039822241749,0.2847069310721243,1.409806147943259e+36,1.1905707930992956e+37,4.472521822099891e+35,1.6436355124008562e+39
162,202.5103,47.1633,2.6328e+38,1.3638e+37,1.8657e+37,1.3548000000000002e+36,0.2707,0.0851,0.08626900000000001,0.028665,0.019516,0.10092,255.09990021360352,308.82195862351523,4.599970420757912,3.6364640883977903e+40,0.33608383173012607,,0.5649925075049435,0.12605522774161604,1.3172466556551252e+37,5.271303789531882e+36,1.6758613527716554e+36,1.5771706066190194e+39
163,202.5103,47.1639,2.1633000000000007e+38,1.1207e+37,2.9885000000000003e+37,3.0755000000000004e+36,1.3252,0.129,0.067703,0.020082,0.017497,0.080465,255.10746661656222,315.3019277105655,4.675734550378083,2.987983425414365e+40,0.34161932362710423,,1.053597677604779,0.617097849291428,1.0823456738752403e+37,2.580543694823661e+37,1.7034637426009154e+36,7.88833294310907e+39
164,202.5103,47.1644,6.1506e+37,3.1902e+36,8.792e+36,6.0582e+35,1.3791,0.1058,0.021382,0.005986699999999999,0.01231,0.026459,255.11377195223858,320.70190190522743,1.2812215943313772,8.495303867403316e+39,0.09360883295578304,,1.060736397003471,0.642197135494875,3.077277909553485e+36,2.685502421922208e+37,4.6677468719954605e+35,6.466388050120098e+39
165,202.5103,47.165,3.0041e+37,1.5621000000000002e+36,1.8151e+36,1.733e+35,0.0188,0.1812,0.012916,0.0034676000000000004,0.011337,0.017317,255.12133835538987,327.18187088670464,0.7804107338670673,4.149309392265193e+39,0.05701850354901816,,0.07303887497897922,0.008754482015302479,1.503016058285309e+36,3.660898088038396e+35,2.843192604617868e+35,9.068733330621888e+37
167,202.5104,47.2144,1.8743e+37,9.7837e+35,1.4227000000000002e+36,3.0339e+35,0.3792,0.319,0.020215,0.005207,0.0047252,0.018364,255.01071150418892,860.7001154787426,1.778166003631771,2.5888121546961324e+39,0.12991667104119015,,0.6745689579933302,0.17657976490439894,9.377527372737775e+35,7.384109335022127e+36,6.478214883407698e+35,8.24958647726406e+38
168,202.5104,47.2183,1.4222e+37,7.4551e+35,8.820000000000001e+35,1.0962e+35,0.0599,0.1941,0.031983,0.0034023000000000005,0.0044808,0.016812999999999998,255.0599470546984,902.8199165216901,1.3822024985986907,1.964364640883978e+39,0.10098671718838206,,0.19500984578024688,0.027893269825352045,7.115573509847764e+35,1.1664244440079785e+36,5.0356405307586886e+35,1.196857129659171e+38
169,202.5095,47.1639,1.9317000000000002e+38,1.0008e+37,1.8536e+37,1.2764e+36,0.7494,0.0697,0.063015,0.014059,0.016773,0.073519,260.98180469916525,315.29509979958345,3.2661846534515018,2.668093922651934e+40,0.2386345461085053,,0.9025632203512474,0.3489685543759403,9.664711959620958e+36,1.4592962910510498e+37,1.1899364845988266e+36,3.456974382253023e+39
170,202.5095,47.1644,6.053e+37,3.1397e+36,6.5988e+36,4.1808e+35,0.9511,0.0853,0.022412,0.0047832000000000005,0.012316,0.027956,260.98805472362994,320.6950740335531,1.2256316479028249,8.360497237569061e+39,0.08954731070836344,,0.96503359726939,0.4428929704656484,3.0284465233517446e+36,1.8520639210283608e+37,4.4652215635677e+35,3.546768137231927e+39
171,202.5095,47.165,2.1943e+37,1.1436e+36,1.5406000000000005e+36,1.6458e+35,0.256,0.2086,0.010795,0.0023237,0.010454,0.015213,260.99555475264566,327.1750430616903,0.7003839012828823,3.0308011049723765e+39,0.05117156931336568,,0.5501055318505591,0.11920996786794867,1.097855642853252e+36,4.985052715626753e+36,2.5516388256905986e+35,4.825743329293983e+38
172,202.5095,47.1655,1.2362e+37,6.5001e+35,7.988e+35,1.1946e+35,0.1249,0.2506,0.008803700000000001,0.0018842,0.0065851,0.013145,261.0018047769142,332.5750172094307,0.7786099405067937,1.7074585635359118e+39,0.056886933674145976,,0.3414987812875952,0.05816142572932339,6.1849753711670696e+35,2.432160485085084e+36,2.8366319537423928e+35,1.9952338179989034e+38
173,202.5096,47.2,3.8885e+37,2.0195000000000003e+36,3.3497e+36,5.6482e+35,0.579,0.2861,0.049822000000000005,0.015071,0.009562200000000002,0.033224000000000004,260.69926332210537,705.1740369116263,1.7971943746963988,5.370856353591161e+39,0.13130692516763498,,0.8133813998414348,0.269619419513837,1.9455004635805817e+36,1.1274787196671444e+37,6.54753905020996e+35,1.6159640714208947e+39
176,202.5096,47.2144,2.751e+37,1.4312e+36,1.749e+36,2.3064e+35,0.0991,0.2092,0.017157,0.0065601,0.0053162,0.021711,260.87946313259965,860.693284009648,1.997237739212654,3.799723756906078e+39,0.14592252794530064,,0.2924629891865625,0.04614729615513169,1.376384666403544e+36,1.929760641088325e+36,7.27633709195034e+35,2.236288978883934e+38
177,202.5087,47.1622,2.1228e+37,1.1067e+36,1.344e+36,1.6095e+35,0.0925,0.2231,0.015392,0.0046639,0.0071405,0.018739,266.83508077281857,296.92841919935034,0.8843149770600531,2.932044198895028e+39,0.06460997327406999,,0.2805655866090856,0.043073914171036135,1.0620826498878382e+36,1.801239750763573e+36,3.221736572575432e+35,1.7182940453837214e+38
178,202.5087,47.1628,3.5594e+37,1.8493e+36,2.1717e+36,1.9870000000000003e+35,0.0342,0.1368,0.018186,0.0045677,0.008876299999999998,0.021926,266.84251442866,303.40838849102755,1.0301659477907958,4.916298342541437e+39,0.07526616203640338,,0.12069930946666285,0.01592570664485877,1.7808446316236913e+36,6.659718862282614e+35,3.7531008700693465e+35,1.3083107037967963e+38
179,202.5087,47.1644,3.0784000000000008e+37,1.6005e+36,2.256e+36,1.8778e+35,0.3237,0.1231,0.014794,0.0026301,0.011611,0.020455,266.8623375101953,320.68830630793093,0.828457716735033,4.251933701657459e+39,0.06052892049267256,,0.6261077558153337,0.1507354164017773,1.5401899516745435e+36,6.303365484563985e+36,3.018237386085046e+35,6.889980657989945e+38
180,202.5087,47.165,1.2964e+37,6.8091e+35,1.0415e+36,1.3779e+35,0.4688,0.2218,0.0088421,0.0016367,0.0089064,0.013627,266.86977116559865,327.1682753830658,0.6806103993636704,1.79060773480663e+39,0.04972687430799285,,0.7482958898227633,0.21830325365818096,6.486168962288456e+35,9.128877785491491e+36,2.4795999979498244e+35,1.0276172890175836e+39
181,202.5087,47.1989,2.2293000000000003e+37,1.1616e+36,1.4553e+36,4.5639e+35,0.1411,0.7165,0.026367,0.008013,0.007559899999999999,0.020072,267.28977264591407,693.2864804350634,1.6210605330808536,3.0791436464088406e+39,0.11843820407317494,,0.3832355278806008,0.06570518150846702,1.1153668981510069e+36,2.747620852245839e+36,5.905848189010766e+35,2.6827664376978516e+38
182,202.5087,47.2,5.686e+37,2.9497000000000003e+36,5.882900000000001e+36,7.2355e+35,0.8684,0.1601,0.061662,0.015088999999999997,0.010852,0.040332,267.30340101227114,705.1664221247368,2.0598718036674217,7.853591160220995e+39,0.15049870875807242,,0.937006772443014,0.4043825628770571,2.844828503515285e+36,1.6910233508790125e+37,7.50452553314788e+35,3.109287191761718e+39
184,202.5088,47.2139,1.538e+37,8.0509e+35,1.0407e+36,2.4272e+35,0.1976,0.4519,0.007428100000000002,0.0048311000000000005,0.003584000000000001,0.010659,266.7420131495014,855.2865383033376,1.8911948583577711,2.1243093922651935e+39,0.13817480470678076,,0.4697426088461734,0.09201519394807288,7.694945899413487e+35,3.8478375648744e+36,6.890001638662825e+35,3.652031466081163e+38
185,202.5088,47.2144,3.099e+37,1.6110000000000002e+36,1.866e+36,3.8629e+35,0.0134,0.3512,0.011942,0.0063599,0.006152,0.017125,266.7482147766047,860.686512678711,1.988120718791752,4.280386740331492e+39,0.1452564186279034,,0.05078161351993032,0.0062398967555879386,1.5504965762212225e+36,2.609363530835878e+35,7.243121960594555e+35,1.094755114286268e+38
186,202.5079,47.1622,2.625e+37,1.3662e+36,2.4277e+36,2.3164e+35,0.6912,0.1228,0.024883,0.0067337,0.010456,0.028424,272.70960694560284,296.9217114483364,0.8964429172048434,3.625690607734807e+39,0.06549606692729464,,0.8718768263234635,0.32186691324346145,1.3133441473316256e+36,1.345964233219223e+37,3.265921087514189e+35,1.9585131983431023e+39
188,202.5079,47.1967,3.3795e+37,1.7562e+36,2.8526000000000004e+36,6.5849e+35,0.5469,0.4011,0.039288,0.011355,0.0076611,0.027713,273.1332255987494,669.5198922376908,2.2193331143618265,4.667817679558011e+39,0.1621492985247026,,0.8017568889490155,0.25467160713664505,1.6908367793932302e+36,1.064970832100106e+37,8.085475025016649e+35,1.467486410028349e+39
189,202.5079,47.1972,2.8757e+37,1.4956000000000002e+36,3.3312e+36,6.4269e+35,1.047,0.3344,0.031784,0.008787600000000001,0.00628,0.02248,273.1393649993869,674.9198656920507,2.107941792945038,3.971961325966851e+39,0.1540108065999941,,0.9877501685168372,0.4875501420224306,1.4387747674215453e+36,2.03880866924266e+37,7.679654131573155e+35,3.918516395336501e+39
190,202.5079,47.1983,3.6248e+37,1.883e+36,2.8322e+36,6.0574e+35,0.4249,0.3369,0.03695,0.0093301,0.009539,0.027648,273.1528716807075,686.7998073433143,2.0296144444447486,5.006629834254144e+39,0.14828804036340149,,0.7094319930540552,0.19786060682457574,1.813565662951496e+36,8.274019136210182e+36,7.394291913537233e+35,1.0609568965761494e+39
191,202.5079,47.1989,1.8413e+37,9.6139e+35,1.6242000000000005e+36,4.3846e+35,0.6166,0.6815,0.02147,0.0053321,0.0061512,0.015953,273.1602389616133,693.279775548967,1.6255356448877032,2.543232044198895e+39,0.11876516546333513,,0.8338642505107069,0.28712838354444203,9.21242125135894e+35,1.2006966814279124e+37,5.9221519176012536e+35,1.6357297846757198e+39
192,202.5079,47.1994,2.1045e+37,1.0972e+36,1.458e+36,3.9346e+35,0.2349,0.6109,0.024515,0.0057554,0.0063952,0.017315999999999998,273.166378362033,698.67974907254,1.6381915846469943,2.9067679558011055e+39,0.11968983591540022,,0.5229726737346448,0.1093844587975826,1.052926764975012e+36,4.5741753238309527e+36,5.9682600408837256e+35,4.573847363616977e+38
193,202.5079,47.2,2.1412e+37,1.1162e+36,2.1966e+36,3.8156e+35,0.8551,0.3877,0.026358,0.0054667000000000006,0.0058025,0.017269999999999997,273.1737456427463,705.159717324598,1.7324994099960032,2.957458563535912e+39,0.12658017050590134,,0.9308858407774456,0.3981892325151676,1.071288566958658e+36,1.6651244441923578e+37,6.311842336659231e+35,2.7584022574536463e+39
195,202.5079,47.2139,2.0037e+37,1.0452e+36,1.6683e+36,3.9626e+35,0.5252,0.4521,0.0061615,0.004610100000000001,0.0036528,0.0089508,273.3444209934589,855.2789923961361,2.09053406043916,2.767541436464089e+39,0.15273895984726113,,0.7826106866191197,0.24456669970408845,1.0024943497174777e+36,1.022714721190301e+37,7.616234275622904e+35,1.3166096224581456e+39
196,202.5079,47.2144,2.9255e+37,1.5214e+36,1.8672e+36,4.8553e+35,0.1054,0.6765,0.0078128,0.0044347,0.0049700000000000005,0.011128,273.35056039513984,860.6789668154877,1.9100355926242605,4.040745856353591e+39,0.139551349681139,,0.30865501818785346,0.04908097895813199,1.4636907821023507e+36,2.0524396727619518e+36,6.958642207029452e+35,2.35325051904562e+38
197,202.507,47.1622,2.287e+37,1.1915e+36,1.8395e+36,1.9874e+35,0.4707,0.1429,0.033510000000000005,0.0085703,0.012764,0.034191,279.31844890968887,296.9142371225733,0.6879109568565416,3.1588397790055253e+39,0.050260268897857605,,0.7496755454561611,0.21918801513845093,1.1442354533133058e+36,9.165876223615282e+36,2.506197391056484e+35,1.0848705816145778e+39
198,202.5071,47.1967,4.759e+37,2.4698e+36,3.6831e+36,5.2367e+35,0.4099,0.2245,0.049258,0.012208,0.008231700000000002,0.032794,279.003935300901,669.5132473209826,2.4572979372122608,6.573204419889503e+39,0.1795355254273046,,0.7016542507590956,0.1908756477698131,2.381030398914745e+36,7.981926203653929e+36,8.952428534401365e+35,1.076060717198032e+39
201,202.5071,47.2033,9.4587e+36,5.0135e+35,6.0491e+35,4.3216e+35,0.1085,1.1014,0.026731,0.0057071000000000005,0.006103,0.014532,279.08424527963103,740.7928988333703,1.44425920124736,1.306450276243094e+39,0.10552071469336287,,0.32102657119212297,0.05052453716278293,4.732391728139294e+35,2.1128055454902442e+36,5.2617255272622355e+35,1.7209638486269365e+38
208,202.5071,47.215,3.531000000000001e+37,1.8345e+36,4.0665e+36,6.3076e+35,1.0377,0.3479,0.0078448,0.0027713,0.0050325000000000005,0.010818,279.2266129819044,867.1522926848511,2.088375903571671,4.8770718232044205e+39,0.1525812802182298,,0.9876085175451988,0.4832194674084779,1.7666354987535122e+36,2.0206989074241725e+37,7.608371677917662e+35,3.90827169403907e+39
216,202.5063,47.2139,7.3799e+37,3.8265e+36,1.283e+37,8.0363e+35,1.6883,0.0686,0.01295,0.0059066000000000006,0.0038017,0.017218999999999998,285.0820349900064,855.2657653823293,5.477523029469916,1.0193232044198896e+40,0.4001997316823922,,1.1123255025139809,0.7861804248103818,3.6923232277686336e+36,3.287603320231502e+37,1.995571343802876e+36,9.576615871856636e+39
219,202.5063,47.2155,2.0981e+37,1.0939e+36,1.6086e+36,5.0369e+35,0.395,0.7159,0.005924100000000001,0.0013401,0.0062963,0.0086002,285.1013270824881,872.5456839245923,1.8420107265081715,2.89792817679558e+39,0.13458130518823178,,0.6938342619591206,0.18393725510874886,1.0497247068634222e+36,7.691780557314716e+36,6.710813995706659e+35,8.76725064574588e+38
220,202.5063,47.2189,3.2188e+37,1.6731e+36,2.4543e+36,2.5745e+35,0.3864,0.1418,0.031626999999999995,0.0097471,0.0079945,0.02585,285.1423227806592,909.2655123708687,1.6223759337142214,4.4458563535911603e+39,0.11853431010097187,,0.6842886983946358,0.17993254525068506,1.6104351014975378e+36,7.52431394264913e+36,5.910640456967368e+35,8.985386246748626e+38
221,202.5054,47.1855,1.289e+37,6.7705e+35,1.1253e+36,3.2649e+35,0.6002,0.515,0.077703,0.013738,0.015,0.034841000000000004,291.3455427027012,548.5399204587699,1.0179974778111112,1.780386740331492e+39,0.07437710718539596,,0.8274303186294201,0.2794914949779015,6.4491451653732015e+35,1.1687611874684285e+37,3.7087686968247294e+35,1.507640260712443e+39
222,202.5055,47.195,2.6648e+37,1.3866000000000002e+36,2.0515e+36,5.7871e+35,0.4015,0.5618,0.028798,0.007162899999999998,0.0058058,0.017822,290.72504497122173,651.1402278650596,2.034735670697277,3.680662983425414e+39,0.1486622082785558,,0.6971344654346503,0.18696407069914608,1.3332569462130728e+36,7.818354161422426e+36,7.412949566457525e+35,9.3219326682335e+38
223,202.5055,47.1955,1.7e+37,8.8853e+35,1.3086e+36,5.5862e+35,0.4013,1.1655,0.020914,0.0045586,0.0048879,0.012851,290.73101843744,656.5402013936304,1.809807558188416,2.3480662983425412e+39,0.13222847175393102,,0.7037395265482633,0.1868709379117492,8.505466858909575e+35,7.814459588988342e+36,6.593491403847498e+35,8.6993962961471e+38
230,202.5055,47.2133,3.0978e+37,1.6104e+36,2.4621e+36,2.9759e+35,0.4519,0.2473,0.0078648,0.0035973,0.00539,0.011966,290.94367385327087,848.7792726947362,1.928050751224968,4.278729281767956e+39,0.14086757630390806,,0.7342452384291912,0.21043353312314847,1.549896190325299e+36,8.799786414811443e+36,7.024275037898838e+35,1.1129085694594206e+39
