ID RA Dec LHa E_LHa LPab E_Pab AHa E_AHa Ha/24um Ha/70um Ha/8um Ha/12um
1767 202.4556 47.2111 1.1855e+38 6.1432e+36 1.5419e+37 1.085e+36 1.2299 0.0702 2.8418e-02 6.7635e-03 8.8849e-03 3.6360e-02
1768 202.4556 47.2117 8.317e+37 4.3117e+36 1.1533e+37 6.2528e+35 1.3311 0.0391 2.1033e-02 4.3063e-03 8.3677e-03 2.6714e-02
1769 202.4556 47.2122 2.1981e+37 1.1456e+36 2.9287e+36 3.0622e+35 1.268 0.1996 8.0888e-03 1.5406e-03 4.5854e-03 1.0592e-02
1770 202.4556 47.2128 1.8819e+37 9.8234e+35 2.4077e+36 3.0168e+35 1.2039 0.2003 9.8277e-03 1.8798e-03 5.6340e-03 1.2862e-02
1771 202.4556 47.2133 1.3197e+37 6.928e+35 2.0552e+36 2.1817e+35 1.5146 0.1477 1.1791e-02 2.3738e-03 6.3122e-03 1.4545e-02
1772 202.4547 47.1556 1.1251e+37 5.93e+35 1.1292e+36 2.7625e+35 0.8204 0.5139 4.8225e-02 9.4652e-03 6.2340e-03 2.0579e-02
1773 202.4548 47.1995 1.311e+37 6.8835e+35 1.0658e+36 2.9543e+35 0.4874 0.4656 3.7956e-02 5.9251e-03 8.6671e-03 2.4900e-02
1774 202.4548 47.2 2.0819e+37 1.0854e+36 2.7091e+36 4.844e+35 1.2307 0.2323 5.2061e-02 8.7341e-03 9.3823e-03 3.0216e-02
1775 202.4548 47.2006 8.4276e+36 4.4872e+35 1.3648e+36 2.7025e+35 1.5763 0.3132 3.2457e-02 5.5476e-03 6.8935e-03 1.7796e-02
1776 202.4548 47.2106 1.405e+37 7.3668e+35 1.7538e+36 1.6385e+35 1.1651 0.1426 6.3076e-03 1.6301e-03 3.9946e-03 8.5846e-03
1777 202.4548 47.2111 3.4909e+37 1.8138e+36 3.0688e+36 2.6284e+35 0.6111 0.1495 1.1149e-02 2.3223e-03 7.1015e-03 1.5685e-02
1778 202.4548 47.2117 2.5369e+37 1.3205e+36 2.4751e+36 2.6201e+35 0.7758 0.2081 8.8896e-03 1.5754e-03 6.7320e-03 1.2641e-02
1779 202.4548 47.2122 1.1593e+37 6.1052e+35 1.776e+36 3.309e+35 1.4886 0.3818 6.0704e-03 9.9458e-04 4.9049e-03 8.8201e-03
1780 202.4548 47.2128 1.0442e+37 5.5158e+35 1.5481e+36 3.3097e+35 1.4368 0.4526 7.7168e-03 1.2733e-03 5.5772e-03 1.0795e-02
1781 202.4548 47.2133 9.1342e+36 4.8482e+35 1.1099e+36 1.7806e+35 1.1224 0.3208 1.0826e-02 1.9124e-03 6.4677e-03 1.3502e-02
1782 202.454 47.1995 1.0984e+37 5.7925e+35 1.1075e+36 2.4244e+35 0.8277 0.3365 3.7133e-02 6.3191e-03 6.6785e-03 2.1884e-02
1783 202.454 47.2 1.5297e+37 8.0068e+35 1.5443e+36 2.3295e+35 0.8298 0.2194 4.4533e-02 7.3732e-03 7.8013e-03 2.4693e-02
1784 202.4515 47.2222 1.3193e+37 6.9267e+35 1.3558e+36 1.6473e+35 0.8578 0.1645 4.6113e-02 1.1824e-02 8.7682e-03 2.4669e-02
1785 202.4507 47.2095 8.8008e+36 4.6787e+35 7.9574e+35 1.1921e+35 0.6556 0.2218 2.7528e-02 5.4348e-03 5.7350e-03 1.4408e-02
1786 202.4499 47.1745 1.8903e+37 9.8668e+35 1.4017e+36 1.5717e+35 0.3423 0.15 6.2075e-02 1.3024e-02 8.4652e-03 3.4835e-02
1787 202.4499 47.175 1.9263e+37 1.0052e+36 1.3165e+36 1.2729e+35 0.2135 0.1376 6.4667e-02 1.2519e-02 1.0589e-02 3.8710e-02
1788 202.449 47.1633 1.0588e+37 5.5905e+35 1.5737e+36 1.6646e+35 1.4408 0.1438 3.6762e-02 7.4264e-03 5.9773e-03 2.0928e-02
1789 202.4491 47.2106 1.1621e+37 6.1202e+35 1.0242e+36 3.6654e+35 0.6151 0.4739 3.7680e-02 6.2925e-03 7.4073e-03 1.9386e-02
1790 202.4482 47.2106 1.5986e+37 8.3636e+35 1.2617e+36 4.5314e+35 0.4408 0.5264 4.5170e-02 7.4665e-03 8.2768e-03 2.4084e-02
1791 202.4482 47.2111 9.9471e+36 5.2632e+35 1.1141e+36 3.5381e+35 0.9937 0.4462 3.8024e-02 5.9927e-03 7.3767e-03 1.9655e-02
1792 202.4482 47.2239 1.6007e+37 8.3747e+35 3.8995e+36 4.0925e+35 2.2213 0.1334 2.7951e-02 4.7035e-03 3.3046e-03 1.5723e-02
1793 202.4482 47.2245 1.3836e+37 7.2579e+35 1.3295e+36 2.4333e+35 0.7517 0.3232 2.6737e-02 3.9203e-03 5.2333e-03 1.5227e-02
1794 202.4483 47.2306 1.3685e+37 7.1817e+35 1.0177e+36 1.173e+35 0.3468 0.1801 3.7395e-02 7.9086e-03 5.4403e-03 1.7847e-02
1795 202.4483 47.2311 1.7652e+37 9.225e+35 1.4724e+36 1.3512e+35 0.5282 0.1384 5.1532e-02 9.4916e-03 5.9868e-03 2.2360e-02
1796 202.4483 47.2317 1.5266e+37 7.9994e+35 1.5126e+36 1.5026e+35 0.8001 0.1371 5.2218e-02 8.3967e-03 6.6626e-03 2.1798e-02
1797 202.4474 47.2111 1.0826e+37 5.7127e+35 9.622e+35 3.9147e+35 0.6284 0.5663 3.8529e-02 5.8891e-03 8.2058e-03 2.0816e-02
1798 202.4474 47.2239 1.4745e+37 7.7254e+35 1.7824e+36 1.7994e+35 1.1143 0.1575 2.6938e-02 4.0963e-03 3.6167e-03 1.4997e-02
1799 202.4474 47.2283 2.3687e+37 1.2339e+36 3.188e+36 3.5769e+35 1.2839 0.1639 3.2932e-02 7.5200e-03 5.4050e-03 2.1854e-02
1800 202.4474 47.2289 1.424e+37 7.4656e+35 2.2088e+36 1.8389e+35 1.5082 0.1122 2.2534e-02 4.4999e-03 3.9674e-03 1.3919e-02
1801 202.4466 47.1895 1.2792e+37 6.7202e+35 1.43e+36 1.3245e+35 0.9908 0.1256 7.0072e-02 1.4654e-02 9.6554e-03 3.3211e-02
1802 202.4466 47.2106 1.3098e+37 6.8781e+35 1.1248e+36 2.9538e+35 0.5741 0.3533 3.4515e-02 5.9596e-03 7.6537e-03 2.1176e-02
1803 202.4466 47.2278 7.1058e+37 3.6848e+36 5.8992e+36 7.8012e+35 0.5207 0.1845 8.1071e-02 1.8285e-02 1.2699e-02 5.9273e-02
1804 202.4466 47.2283 5.6005e+37 2.9056e+36 6.5836e+36 6.0804e+35 1.0702 0.1163 6.2623e-02 1.1656e-02 8.9207e-03 4.1325e-02
1805 202.4466 47.2289 1.8867e+37 9.8506e+35 2.8455e+36 2.1933e+35 1.4637 0.1063 2.4992e-02 4.0735e-03 4.1651e-03 1.5746e-02
1806 202.4458 47.1589 2.4347e+37 1.2678e+36 1.6336e+36 3.0059e+35 0.1843 0.323 6.0518e-02 1.2229e-02 9.3342e-03 3.4731e-02
1807 202.4458 47.1595 2.3547e+37 1.2264e+36 1.9344e+36 4.6018e+35 0.5041 0.421 4.9593e-02 1.0971e-02 1.1944e-02 3.4007e-02
1808 202.4458 47.16 1.3672e+37 7.1731e+35 1.1414e+36 4.2248e+35 0.5295 1.0184 2.7404e-02 6.9695e-03 1.1348e-02 2.1812e-02
1809 202.4458 47.1606 1.5065e+37 7.8893e+35 1.0902e+36 4.4713e+35 0.3037 1.477 2.5283e-02 7.0125e-03 7.8333e-03 2.1586e-02
1810 202.4458 47.1611 2.9072e+37 1.512e+36 2.4672e+36 8.4823e+35 0.5554 1.1376 3.8570e-02 1.0523e-02 8.3035e-03 3.1825e-02
1811 202.4458 47.1706 1.6002e+37 8.3716e+35 2.187e+36 2.0694e+35 1.3081 0.1199 6.1444e-02 1.2549e-02 8.0863e-03 2.9367e-02
1812 202.4458 47.1895 1.2023e+37 6.3258e+35 1.1991e+36 1.1742e+35 0.8104 0.1398 6.5249e-02 1.1470e-02 9.6234e-03 3.2111e-02
1813 202.4458 47.2056 2.2487e+37 1.1717e+36 3.4957e+36 2.7754e+35 1.5116 0.0922 2.2251e-02 5.4250e-03 4.2663e-03 1.4762e-02
1814 202.4458 47.2061 2.1776e+37 1.135e+36 3.8478e+36 2.7535e+35 1.714 0.0793 2.1833e-02 4.4179e-03 4.0948e-03 1.4363e-02
1815 202.4458 47.2067 2.0856e+37 1.0875e+36 5.0274e+36 5.1565e+35 2.2046 0.1295 2.2375e-02 3.8664e-03 4.5505e-03 1.5075e-02
1816 202.4458 47.2072 1.4636e+37 7.6683e+35 3.3174e+36 2.5139e+35 2.1074 0.0852 1.8942e-02 3.0110e-03 5.0018e-03 1.3401e-02
1817 202.4458 47.2078 1.0923e+37 5.7624e+35 1.3706e+36 1.402e+35 1.1732 0.1459 1.7239e-02 2.8313e-03 6.3218e-03 1.3318e-02
1818 202.4458 47.2106 1.1673e+37 6.147e+35 8.2748e+35 2.6907e+35 0.2712 0.599 2.8784e-02 5.4207e-03 6.6782e-03 1.8902e-02
1819 202.4458 47.2272 2.9822e+37 1.5508e+36 1.8327e+36 3.8529e+35 0.0455 0.3344 4.0047e-02 9.9334e-03 1.0290e-02 3.3114e-02
1820 202.4458 47.2278 6.633e+37 3.4401e+36 5.1135e+36 5.0362e+35 0.4037 0.1258 7.4251e-02 1.4890e-02 1.3535e-02 5.7453e-02
1821 202.4458 47.2283 5.8195e+37 3.019e+36 4.6386e+36 3.5319e+35 0.4564 0.0893 6.3834e-02 1.0520e-02 1.2476e-02 4.6711e-02
1822 202.4458 47.2289 2.0386e+37 1.0634e+36 1.6737e+36 2.1369e+35 0.5031 0.2341 2.6376e-02 3.8385e-03 6.4749e-03 1.8947e-02
1823 202.4458 47.2295 1.3226e+37 6.945e+35 1.2491e+36 2.4196e+35 0.7243 0.2934 2.1287e-02 2.9877e-03 5.9425e-03 1.4688e-02
1824 202.4449 47.1589 1.6834e+37 8.8002e+35 1.0572e+36 2.8353e+35 0.0798 0.5241 4.3211e-02 7.8300e-03 7.4687e-03 2.4746e-02
1825 202.4449 47.1606 2.3629e+37 1.2307e+36 1.7063e+36 4.1996e+35 0.3004 0.4869 3.3200e-02 7.5231e-03 7.0477e-03 2.6888e-02
1826 202.4449 47.1611 5.1086e+37 2.6509e+36 5.2677e+36 6.3436e+35 0.8631 0.17 5.8284e-02 1.2523e-02 8.6452e-03 4.5573e-02
1827 202.4449 47.1617 5.4952e+37 2.851e+36 6.4963e+36 7.5758e+35 1.0791 0.1547 6.1091e-02 1.2133e-02 9.6310e-03 4.6378e-02
1828 202.4449 47.1622 2.6792e+37 1.3941e+36 3.3658e+36 2.3836e+35 1.1751 0.0926 3.5130e-02 6.7258e-03 7.3951e-03 2.6062e-02
1829 202.4449 47.1628 1.2972e+37 6.8133e+35 2.1266e+36 1.8656e+35 1.5956 0.1152 2.3591e-02 4.5799e-03 5.9294e-03 1.7026e-02
1830 202.4449 47.17 1.6769e+37 8.7667e+35 2.0295e+36 1.5919e+35 1.1162 0.0943 5.6896e-02 1.1183e-02 7.0347e-03 2.7075e-02
1831 202.4449 47.1706 1.9729e+37 1.0293e+36 2.068e+36 1.7337e+35 0.8891 0.1073 6.6778e-02 1.1795e-02 1.0121e-02 3.2245e-02
1832 202.445 47.205 2.6724e+37 1.3906e+36 3.4292e+36 2.4043e+35 1.2086 0.0727 2.4238e-02 5.4228e-03 4.8990e-03 1.6731e-02
1833 202.445 47.2056 3.9107e+37 2.031e+36 4.5367e+36 4.5814e+35 1.0493 0.1257 3.3153e-02 6.3059e-03 6.7420e-03 2.2918e-02
1834 202.445 47.2061 2.3145e+37 1.2057e+36 2.8285e+36 2.1419e+35 1.1315 0.0948 2.2429e-02 3.6708e-03 5.3229e-03 1.5808e-02
1835 202.445 47.2067 1.4426e+37 7.5604e+35 2.2634e+36 1.683e+35 1.5263 0.098 1.7054e-02 2.4880e-03 4.8677e-03 1.2610e-02
1836 202.445 47.2072 1.3052e+37 6.8544e+35 1.8447e+36 1.5797e+35 1.3612 0.1283 1.7465e-02 2.4725e-03 6.3871e-03 1.3903e-02
1837 202.445 47.2095 1.8808e+37 9.8185e+35 1.583e+36 3.3656e+35 0.5424 0.3348 2.7151e-02 6.9570e-03 8.7368e-03 2.2406e-02
1838 202.445 47.21 1.8748e+37 9.7875e+35 1.1585e+36 3.0968e+35 0.0543 0.4136 3.0156e-02 7.0963e-03 9.9362e-03 2.2703e-02
1839 202.445 47.2106 1.2493e+37 6.5677e+35 9.1726e+35 3.1288e+35 0.3266 0.4946 2.6989e-02 5.4605e-03 7.3600e-03 1.8729e-02
1840 202.4441 47.1611 3.0723e+37 1.5973e+36 2.3187e+36 3.7968e+35 0.3702 0.3371 3.9122e-02 6.9574e-03 8.3719e-03 2.9880e-02
1841 202.4441 47.1617 2.9108e+37 1.5138e+36 2.8345e+36 3.111e+35 0.7727 0.1871 3.6741e-02 5.9755e-03 7.9490e-03 2.7758e-02
1842 202.4441 47.1622 1.7186e+37 8.9818e+35 1.9613e+36 1.7809e+35 1.0234 0.1566 2.5958e-02 4.0531e-03 6.4211e-03 1.9255e-02
1843 202.4441 47.1628 1.1322e+37 5.9668e+35 1.545e+36 1.5388e+35 1.3057 0.1565 2.2567e-02 3.5849e-03 6.0126e-03 1.6181e-02
1844 202.4441 47.2039 1.279e+37 6.7195e+35 2.7805e+36 2.2115e+35 2.0414 0.0952 1.5278e-02 3.7606e-03 3.3003e-03 1.0197e-02
1845 202.4441 47.2045 1.7072e+37 8.923e+35 3.1448e+36 2.6453e+35 1.7797 0.0992 1.7207e-02 3.4877e-03 4.0143e-03 1.1713e-02
1846 202.4441 47.205 1.8505e+37 9.6615e+35 1.9007e+36 1.4798e+35 0.857 0.1038 1.7965e-02 3.1127e-03 4.7554e-03 1.2650e-02
1847 202.4441 47.2056 1.9994e+37 1.043e+36 1.5969e+36 1.2417e+35 0.4595 0.1081 1.9819e-02 3.0314e-03 5.6651e-03 1.4598e-02
1848 202.4441 47.2061 1.1601e+37 6.1098e+35 1.1115e+36 1.1781e+35 0.747 0.1734 1.4578e-02 2.0183e-03 5.3462e-03 1.1439e-02
1849 202.4441 47.2072 1.0888e+37 5.7442e+35 1.1348e+36 4.3788e+35 0.8801 0.5341 1.6710e-02 2.2600e-03 9.2559e-03 1.5405e-02
1850 202.4441 47.2078 1.2792e+37 6.721e+35 7.7793e+35 2.8035e+35 0.029 0.619 1.9161e-02 3.0556e-03 1.0573e-02 1.8959e-02
1851 202.4441 47.2095 3.8826e+37 2.0165e+36 3.6563e+36 9.0339e+35 0.7198 0.3851 4.5069e-02 1.1213e-02 1.2990e-02 3.7045e-02
1852 202.4442 47.21 2.2252e+37 1.1596e+36 1.3387e+36 2.8343e+35 0.012 0.3919 3.1448e-02 7.1096e-03 1.0676e-02 2.3977e-02
1853 202.4442 47.2106 1.5474e+37 8.1001e+35 1.1287e+36 2.0532e+35 0.3163 0.2647 2.9096e-02 5.7986e-03 8.0981e-03 2.0935e-02
1854 202.4433 47.1606 1.0295e+37 5.441e+35 1.4359e+36 3.3111e+35 1.3403 0.2995 2.2127e-02 3.8217e-03 7.5230e-03 1.6817e-02
1855 202.4433 47.1611 1.0581e+37 5.5874e+35 6.4241e+35 2.3506e+35 0.0264 1.077 2.0576e-02 3.2981e-03 7.4429e-03 1.6149e-02
1856 202.4433 47.1878 9.8006e+36 5.1884e+35 9.9505e+35 1.3312e+35 0.8387 0.197 5.1027e-02 9.7811e-03 7.4187e-03 2.3916e-02
1857 202.4433 47.2034 1.672e+37 8.7414e+35 2.7558e+36 2.049e+35 1.6041 0.0888 2.0615e-02 5.0920e-03 3.4628e-03 1.3127e-02
1858 202.4433 47.2039 2.3503e+37 1.2242e+36 3.9476e+36 3.0086e+35 1.6338 0.0862 2.3670e-02 4.6027e-03 4.2587e-03 1.5206e-02
1859 202.4433 47.2095 5.4978e+37 2.8524e+36 5.0805e+36 7.6474e+35 0.69 0.1964 6.1193e-02 1.3605e-02 1.4467e-02 5.0194e-02
1860 202.4433 47.21 2.3916e+37 1.2456e+36 1.7331e+36 2.4515e+35 0.306 0.229 3.2902e-02 6.5618e-03 1.1213e-02 2.5794e-02
1861 202.4433 47.2106 1.3766e+37 7.2215e+35 1.0565e+36 2.2829e+35 0.3966 0.3293 2.6426e-02 4.7869e-03 8.6036e-03 2.0029e-02
1862 202.4425 47.1606 1.1168e+37 5.8877e+35 2.0106e+36 4.4104e+35 1.7435 0.2753 3.0190e-02 4.9645e-03 8.9482e-03 2.2014e-02
1863 202.4425 47.2034 2.4485e+37 1.2749e+36 2.7969e+36 2.6754e+35 1.0248 0.1239 2.8726e-02 5.9010e-03 4.6269e-03 1.7926e-02
1864 202.4425 47.2039 2.8263e+37 1.4702e+36 3.3707e+36 3.7824e+35 1.093 0.1497 2.9817e-02 4.7821e-03 5.6403e-03 1.9183e-02
1865 202.4425 47.2045 1.5088e+37 7.9014e+35 1.6567e+36 1.3815e+35 0.9624 0.1145 1.8363e-02 2.4459e-03 4.6549e-03 1.2745e-02
1866 202.4425 47.205 1.0223e+37 5.4041e+35 9.334e+35 1.1693e+35 0.6709 0.1812 1.5169e-02 1.8100e-03 4.6608e-03 1.1505e-02
1867 202.4425 47.21 1.4351e+37 7.5222e+35 9.0247e+35 1.5836e+35 0.0819 0.3082 2.4063e-02 4.2134e-03 9.3316e-03 1.9696e-02
1868 202.4417 47.1606 9.9965e+36 5.2884e+35 1.1963e+36 3.2576e+35 1.0983 0.3437 3.8384e-02 6.1352e-03 1.1432e-02 2.6383e-02
1869 202.4417 47.2034 1.561e+37 8.1703e+35 1.3236e+36 1.456e+35 0.554 0.1607 2.2987e-02 4.0938e-03 4.9995e-03 1.4243e-02
1870 202.4417 47.2039 1.4019e+37 7.3509e+35 8.7148e+35 1.9194e+35 0.0638 0.4064 2.0614e-02 2.8832e-03 6.0396e-03 1.3585e-02
1871 202.44 47.1656 1.1294e+37 5.9522e+35 1.531e+36 3.0384e+35 1.2953 0.4074 6.6278e-03 3.5625e-03 3.2862e-03 8.1697e-03
1872 202.44 47.1661 1.6952e+37 8.8614e+35 2.2948e+36 3.0886e+35 1.2931 0.2496 8.2242e-03 3.9577e-03 4.2328e-03 1.0214e-02
1873 202.44 47.1667 1.6572e+37 8.6658e+35 2.0914e+36 2.7162e+35 1.1822 0.27 8.5786e-03 3.6272e-03 4.4486e-03 1.0361e-02
1874 202.44 47.1672 1.4027e+37 7.3556e+35 1.9295e+36 3.0342e+35 1.3184 0.3449 9.0805e-03 3.3846e-03 4.2878e-03 1.0492e-02
1875 202.44 47.1678 1.3223e+37 6.9421e+35 1.5981e+36 3.1163e+35 1.1139 0.4457 1.1502e-02 3.7668e-03 4.5237e-03 1.1880e-02
1876 202.44 47.1684 1.5378e+37 8.0502e+35 1.5767e+36 2.9235e+35 0.8542 0.3627 1.8190e-02 5.2216e-03 5.4394e-03 1.5890e-02
1877 202.4392 47.1645 1.1471e+37 6.0428e+35 1.1386e+36 2.9455e+35 0.803 0.5141 8.7070e-03 4.1732e-03 3.3495e-03 1.0086e-02
1878 202.4392 47.165 1.3184e+37 6.922e+35 2.2044e+36 2.6088e+35 1.6267 0.2188 6.8432e-03 3.2465e-03 2.4854e-03 8.1940e-03
1879 202.4392 47.1656 2.1209e+37 1.1057e+36 5.0713e+36 4.631e+35 2.1918 0.1651 7.9333e-03 3.3454e-03 2.4921e-03 9.4049e-03
1880 202.4392 47.1661 2.7372e+37 1.4241e+36 5.8641e+36 5.0983e+35 2.0183 0.1542 9.0891e-03 3.3150e-03 3.3259e-03 1.0808e-02
1881 202.4392 47.1667 3.5001e+37 1.8186e+36 5.0674e+36 3.9351e+35 1.3993 0.1194 1.1900e-02 3.8153e-03 5.0767e-03 1.3922e-02
1882 202.4392 47.1672 3.9314e+37 2.0417e+36 6.2362e+36 5.5625e+35 1.5435 0.1093 1.5831e-02 4.5725e-03 6.5446e-03 1.8260e-02
1883 202.4392 47.1678 2.7527e+37 1.4321e+36 3.4778e+36 4.1751e+35 1.184 0.2198 1.5696e-02 4.1014e-03 6.3717e-03 1.6914e-02
1884 202.4392 47.1684 2.9634e+37 1.541e+36 2.8266e+36 5.4331e+35 0.7401 0.3262 2.4349e-02 5.7077e-03 7.9757e-03 2.3054e-02
1885 202.4392 47.1689 1.6247e+37 8.4976e+35 1.552e+36 3.7059e+35 0.7424 0.4569 2.3449e-02 4.8895e-03 6.6579e-03 1.8721e-02
1886 202.4392 47.225 1.9215e+37 1.0028e+36 1.4557e+36 2.4391e+35 0.3761 0.2767 2.8195e-02 7.4726e-03 5.5644e-03 1.8055e-02
1887 202.4392 47.2256 1.6935e+37 8.8524e+35 1.2998e+36 2.9596e+35 0.3967 0.3844 2.5219e-02 5.6125e-03 5.4634e-03 1.5667e-02
1888 202.4392 47.2261 1.444e+37 7.5679e+35 1.0863e+36 4.5938e+35 0.3651 0.6335 2.4553e-02 4.8505e-03 7.0148e-03 1.5098e-02
1889 202.4384 47.1645 2.3803e+37 1.2397e+36 1.6721e+36 3.1003e+35 0.2568 0.3374 1.3125e-02 5.6687e-03 5.5328e-03 1.5992e-02
1890 202.4384 47.165 3.0916e+37 1.6074e+36 3.9134e+36 3.5471e+35 1.187 0.1648 1.1557e-02 4.5693e-03 3.6881e-03 1.3946e-02
1891 202.4384 47.1656 5.5971e+37 2.9037e+36 1.4152e+37 1.1543e+36 2.2801 0.0953 1.5771e-02 5.2668e-03 3.9371e-03 1.8473e-02
1892 202.4384 47.1661 6.4912e+37 3.3665e+36 1.487e+37 1.2536e+36 2.124 0.103 1.6791e-02 4.7441e-03 5.0062e-03 1.9621e-02
1893 202.4384 47.1667 6.0465e+37 3.1364e+36 7.8729e+36 5.3345e+35 1.2316 0.0865 1.6739e-02 4.1554e-03 6.5341e-03 1.9293e-02
1894 202.4384 47.1672 5.0363e+37 2.6134e+36 6.598e+36 4.4477e+35 1.2414 0.0744 1.7106e-02 3.8905e-03 7.2852e-03 1.9708e-02
1895 202.4384 47.1678 3.2517e+37 1.6902e+36 3.5652e+36 3.309e+35 0.9601 0.1586 1.5765e-02 3.3381e-03 7.8295e-03 1.7527e-02
1896 202.4384 47.1684 2.7877e+37 1.4502e+36 2.2824e+36 4.1804e+35 0.4988 0.3306 2.0513e-02 4.0202e-03 9.7997e-03 2.0791e-02
1897 202.4384 47.1689 1.5963e+37 8.3518e+35 1.2366e+36 3.5888e+35 0.4114 0.6281 2.1000e-02 3.7425e-03 7.8096e-03 1.8456e-02
1898 202.4384 47.2245 2.2476e+37 1.1711e+36 1.4099e+36 1.8282e+35 0.078 0.263 2.9208e-02 8.4798e-03 5.1048e-03 1.8655e-02
1899 202.4384 47.225 4.2172e+37 2.1896e+36 4.3894e+36 3.8818e+35 0.8779 0.1082 4.6527e-02 1.0505e-02 6.2142e-03 2.7990e-02
1900 202.4384 47.2256 3.1535e+37 1.6394e+36 3.5398e+36 2.9372e+35 0.9972 0.1126 3.5904e-02 6.6247e-03 5.0559e-03 2.0897e-02
1901 202.4384 47.2261 2.5301e+37 1.3171e+36 2.0919e+36 4.3016e+35 0.5142 0.3202 3.3379e-02 5.4226e-03 6.1832e-03 1.9397e-02
1902 202.4376 47.165 4.77e+37 2.4757e+36 3.0474e+36 3.9316e+35 0.1069 0.2608 1.6776e-02 5.7215e-03 7.8391e-03 2.1475e-02
1903 202.4376 47.1656 8.1377e+37 4.2189e+36 9.1177e+36 7.8097e+35 0.9943 0.1247 2.2064e-02 6.1861e-03 8.0662e-03 2.7124e-02
1904 202.4376 47.1661 1.114e+38 5.7736e+36 8.601e+36 1.5557e+36 0.406 0.3883 2.7424e-02 6.4103e-03 1.0593e-02 3.3157e-02
1905 202.4376 47.1672 5.896e+37 3.0584e+36 5.2088e+36 4.9014e+35 0.6189 0.1508 1.9194e-02 3.6105e-03 8.6848e-03 2.2313e-02
1906 202.4376 47.1678 3.2447e+37 1.6865e+36 3.201e+36 3.2271e+35 0.7933 0.1634 1.5260e-02 2.7163e-03 8.2150e-03 1.7357e-02
1907 202.4376 47.1684 1.8005e+37 9.4037e+35 1.4871e+36 2.8654e+35 0.5127 0.4183 1.4097e-02 2.3851e-03 8.5809e-03 1.5035e-02
1908 202.4376 47.1689 9.4049e+36 4.9865e+35 9.5697e+35 2.8617e+35 0.8421 0.6873 1.4370e-02 2.2812e-03 7.4057e-03 1.3758e-02
1909 202.4376 47.1967 1.3147e+37 6.9027e+35 2.222e+36 2.0334e+35 1.6437 0.1218 2.7787e-02 8.3632e-03 5.5796e-03 1.7210e-02
1910 202.4376 47.2245 2.9286e+37 1.523e+36 3.0173e+36 2.2193e+35 0.8619 0.0957 3.2901e-02 8.3775e-03 4.9707e-03 2.0574e-02
1911 202.4376 47.225 5.3937e+37 2.7984e+36 5.9671e+36 5.692e+35 0.9743 0.1182 5.2661e-02 1.0179e-02 6.5863e-03 3.1104e-02
1912 202.4376 47.2256 4.2512e+37 2.2071e+36 4.0299e+36 4.0839e+35 0.7303 0.1528 4.2971e-02 6.7249e-03 6.0595e-03 2.4792e-02
1913 202.4376 47.2261 3.1408e+37 1.6328e+36 2.6563e+36 4.1506e+35 0.55 0.2178 3.7339e-02 5.1404e-03 7.0740e-03 2.1866e-02
1914 202.4368 47.1672 7.2643e+37 3.7668e+36 5.5659e+36 6.0969e+35 0.394 0.1791 2.5019e-02 4.1225e-03 9.9748e-03 2.8824e-02
1915 202.4368 47.1678 3.6955e+37 1.9197e+36 2.9253e+36 3.4465e+35 0.4455 0.204 1.8092e-02 2.8140e-03 8.9432e-03 2.0329e-02
1916 202.4368 47.1734 1.1512e+37 6.0642e+35 7.9481e+35 2.6863e+35 0.2295 0.8914 8.0088e-03 5.1719e-03 6.5656e-03 1.3836e-02
1917 202.4368 47.1967 1.1683e+37 6.1513e+35 2.5643e+36 2.5871e+35 2.0566 0.1314 2.5208e-02 6.5049e-03 5.1131e-03 1.5436e-02
1918 202.4368 47.1984 1.6106e+37 8.4251e+35 2.8434e+36 2.2986e+35 1.7126 0.0977 2.5383e-02 4.8903e-03 4.8811e-03 1.6191e-02
1919 202.4368 47.1989 1.6672e+37 8.7167e+35 3.1301e+36 2.8782e+35 1.8098 0.118 2.5907e-02 4.3754e-03 4.8851e-03 1.6397e-02
1920 202.4368 47.1995 1.1316e+37 5.9634e+35 1.5188e+36 1.551e+35 1.2795 0.1762 2.0625e-02 3.1326e-03 4.9231e-03 1.2847e-02
1921 202.4368 47.2245 3.0674e+37 1.5948e+36 3.9474e+36 2.8153e+35 1.2131 0.077 3.4013e-02 7.6544e-03 5.6037e-03 2.1572e-02
1922 202.4368 47.225 3.8627e+37 2.0061e+36 4.1777e+36 3.3477e+35 0.9385 0.1006 3.8633e-02 6.6041e-03 6.0151e-03 2.3735e-02
1923 202.4368 47.2256 3.3398e+37 1.7356e+36 2.2333e+36 3.4001e+35 0.179 0.2458 3.4856e-02 4.8467e-03 6.7123e-03 2.1344e-02
1924 202.436 47.1667 1.4387e+38 7.455e+36 9.5158e+36 1.4842e+36 0.1616 0.2377 4.7972e-02 8.1788e-03 1.4368e-02 5.6102e-02
1925 202.436 47.1672 9.1676e+37 4.7521e+36 6.817e+36 7.2578e+35 0.3467 0.1625 3.6059e-02 5.4421e-03 1.2171e-02 3.9442e-02
1926 202.436 47.1678 3.7919e+37 1.9695e+36 2.4531e+36 4.5893e+35 0.1267 0.3917 2.0910e-02 2.9218e-03 1.0165e-02 2.2213e-02
1927 202.436 47.1734 2.3093e+37 1.203e+36 1.4944e+36 2.9397e+35 0.1272 0.4496 8.3589e-03 5.2319e-03 6.0663e-03 1.2838e-02
